,source,source_name,final,final_name,weight
101,753706,The All-American Rejects,1957634,The Cab,1.0
102,65590,The Flaming Lips,8549,Sparklehorse,1.1331484530668263
103,65590,The Flaming Lips,38321,Snow Patrol,1.1331484530668263
104,65590,The Flaming Lips,42589,The Beta Band,1.1331484530668263
105,65590,The Flaming Lips,185591,Arcade Fire,1.2840254166877414
106,65590,The Flaming Lips,243008,Weezer,1.1331484530668263
107,65590,The Flaming Lips,300578,Blitzen Trapper,1.2840254166877414
108,65590,The Flaming Lips,326249,Radiohead,1.1331484530668263
109,65590,The Flaming Lips,408696,Mercury Rev,1.0
110,65590,The Flaming Lips,419102,The Shins,1.1331484530668263
111,65590,The Flaming Lips,480086,Modest Mouse,1.1331484530668263
112,65590,The Flaming Lips,520583,My Morning Jacket,1.1331484530668263
113,65590,The Flaming Lips,527267,Built to Spill,1.1331484530668263
114,65590,The Flaming Lips,536321,MGMT,1.2840254166877414
115,65590,The Flaming Lips,551872,The Bird and the Bee,1.2840254166877414
116,65590,The Flaming Lips,583618,Sunny Day Real Estate,1.1331484530668263
117,65590,The Flaming Lips,588887,Thom Yorke,1.0
118,65590,The Flaming Lips,625278,Broken Social Scene,1.1331484530668263
119,65590,The Flaming Lips,660053,Grandaddy,1.1331484530668263
120,65590,The Flaming Lips,663645,Bon Iver,1.2840254166877414
121,65590,The Flaming Lips,739713,The Antlers,1.2840254166877414
122,65590,The Flaming Lips,756754,Silversun Pickups,1.2840254166877414
123,65590,The Flaming Lips,762097,Blue October,1.1331484530668263
124,65590,The Flaming Lips,860080,Nada Surf,1.1331484530668263
125,65590,The Flaming Lips,919603,Animal Collective,1.1331484530668263
126,65590,The Flaming Lips,949204,Girls,1.2840254166877414
127,65590,The Flaming Lips,1011504,STRFKR,1.2840254166877414
128,65590,The Flaming Lips,2035658,Broken Bells,1.2840254166877414
129,65590,The Flaming Lips,2115414,CHAPPO,1.2840254166877414
130,65590,The Flaming Lips,2620029,Absofacto,1.2840254166877414
131,65590,The Flaming Lips,3061665,Niagara,1.4549914146182013
132,327735,REO Speedwagon,72716,The Kentucky Headhunters,2.568050833375483
133,327735,REO Speedwagon,97203,BlackHawk,2.9099828292364025
134,327735,REO Speedwagon,170381,Europe,1.2840254166877414
135,327735,REO Speedwagon,262794,Hootie & the Blowfish,1.2840254166877414
136,327735,REO Speedwagon,281254,Lonestar,2.9099828292364025
137,327735,REO Speedwagon,559785,Damn Yankees,1.2840254166877414
138,327735,REO Speedwagon,619460,Mr. Mister,1.2840254166877414
139,327735,REO Speedwagon,623254,Asia,1.2840254166877414
140,327735,REO Speedwagon,802382,Casting Crowns,2.9099828292364025
141,327735,REO Speedwagon,835585,Loverboy,1.2840254166877414
142,327735,REO Speedwagon,837985,Sawyer Brown,2.568050833375483
143,327735,REO Speedwagon,861600,Nelson,1.4549914146182013
144,327735,REO Speedwagon,883619,Red Rider,1.1331484530668263
145,196690,Lee Greenwood,81619,Keith Urban,1.2840254166877414
146,196690,Lee Greenwood,118189,Clay Walker,1.2840254166877414
147,196690,Lee Greenwood,196976,Gretchen Wilson,1.4549914146182013
148,196690,Lee Greenwood,368112,Martina McBride,1.2840254166877414
149,196690,Lee Greenwood,580058,Aaron Tippin,1.1331484530668263
150,196690,Lee Greenwood,676818,Darryl Worley,1.2840254166877414
151,196690,Lee Greenwood,732652,Kellie Pickler,1.4549914146182013
152,327765,John Barry,5953,Alice Cooper,2.2662969061336526
153,327765,John Barry,51066,Craig Armstrong,2.9099828292364025
154,327765,John Barry,56193,Blue States,3.2974425414002564
155,327765,John Barry,105329,Chris Botti,3.2974425414002564
156,327765,John Barry,149173,Carter Burwell,1.4549914146182013
157,327765,John Barry,150530,James Horner,1.2840254166877414
158,327765,John Barry,278644,Howard Shore,1.1331484530668263
159,327765,John Barry,301619,Portishead,3.2974425414002564
160,327765,John Barry,378288,Massive Attack,2.9099828292364025
161,327765,John Barry,747028,Trevor Jones,1.2840254166877414
162,327765,John Barry,786245,Barry Adamson,2.9099828292364025
163,327765,John Barry,793848,Faithless,3.2974425414002564
164,327765,John Barry,931869,Alan Silvestri,1.2840254166877414
165,327765,John Barry,937150,Broadcast,3.2974425414002564
166,327765,John Barry,944643,Georges Delerue,1.0
167,327765,John Barry,952786,Goldfrapp,3.2974425414002564
168,327765,John Barry,961427,Hans Zimmer,1.2840254166877414
169,131178,James Burton,175708,Ry Cooder,2.0
170,131178,James Burton,337631,Rory Gallagher,2.0
171,131178,James Burton,359016,Richard Thompson,2.0
172,131178,James Burton,519637,Brian Setzer,2.568050833375483
173,131178,James Burton,610880,Brad Paisley,1.4549914146182013
174,131178,James Burton,796736,Elvin Bishop,2.0
175,131178,James Burton,962339,Dave Mason,2.0
176,262255,Mariah Carey,2750,Total,1.1331484530668263
177,262255,Mariah Carey,31442,Anastacia,2.0
178,262255,Mariah Carey,51603,Charlotte Church,2.2662969061336526
179,262255,Mariah Carey,73682,Kelly Rowland,1.1331484530668263
180,262255,Mariah Carey,86927,Kelly Clarkson,2.568050833375483
181,262255,Mariah Carey,92107,Keyshia Cole,1.2840254166877414
182,262255,Mariah Carey,164053,Faith Evans,1.1331484530668263
183,262255,Mariah Carey,167361,Dru Hill,1.1331484530668263
184,262255,Mariah Carey,170770,Erykah Badu,1.1331484530668263
185,262255,Mariah Carey,193305,Cassie,1.2840254166877414
186,262255,Mariah Carey,210991,Destiny's Child,1.1331484530668263
187,262255,Mariah Carey,231397,Lil' Mo,1.1331484530668263
188,262255,Mariah Carey,266129,Jennifer Hudson,1.2840254166877414
189,262255,Mariah Carey,287407,Jessica Simpson,2.2662969061336526
190,262255,Mariah Carey,317865,Jennifer Lopez,2.2662969061336526
191,262255,Mariah Carey,476744,3LW,2.2662969061336526
192,262255,Mariah Carey,490738,Monica,1.1331484530668263
193,262255,Mariah Carey,546738,Jazmine Sullivan,1.2840254166877414
194,262255,Mariah Carey,566138,Kat DeLuna,2.568050833375483
195,262255,Mariah Carey,578999,Aaliyah,1.1331484530668263
196,262255,Mariah Carey,608945,Brandy,1.1331484530668263
197,262255,Mariah Carey,621112,Mya,1.1331484530668263
198,262255,Mariah Carey,628467,Britney Spears,2.2662969061336526
199,262255,Mariah Carey,633313,Katharine McPhee,2.568050833375483
200,262255,Mariah Carey,664272,Keri Hilson,1.2840254166877414
201,262255,Mariah Carey,673933,Mandy Moore,2.2662969061336526
202,262255,Mariah Carey,751201,ThalÃ­a,2.0
203,262255,Mariah Carey,761179,BeyoncÃ©,1.1331484530668263
204,262255,Mariah Carey,762663,The Cheetah Girls,2.568050833375483
205,262255,Mariah Carey,780258,Christina Aguilera,2.2662969061336526
206,262255,Mariah Carey,841870,Jennifer Paige,2.2662969061336526
207,262255,Mariah Carey,860985,Mary Mary,2.2662969061336526
208,262255,Mariah Carey,861687,Nelly Furtado,2.2662969061336526
209,262255,Mariah Carey,933898,Ashanti,1.1331484530668263
210,262255,Mariah Carey,944700,Leona Lewis,2.568050833375483
211,262255,Mariah Carey,997568,Karina,1.2840254166877414
212,262255,Mariah Carey,2264745,Ariana Grande,2.9099828292364025
213,262255,Mariah Carey,2290007,Grimes,2.9099828292364025
214,262255,Mariah Carey,2795896,Elle Varner,1.4549914146182013
215,262255,Mariah Carey,3308665,Karen Harding,2.9099828292364025
216,262255,Mariah Carey,3359519,Natalie La Rose,1.4549914146182013
217,262255,Mariah Carey,3460695,Cloves,2.9099828292364025
218,393345,Oasis,9490,Shed Seven,1.0
219,393345,Oasis,13508,Travis,1.0
220,393345,Oasis,39342,The Bluetones,1.0
221,393345,Oasis,61041,The Coral,1.0
222,393345,Oasis,209019,Drake Bell,1.1331484530668263
223,393345,Oasis,227697,Robbie Williams,1.0
224,393345,Oasis,325357,Arctic Monkeys,1.1331484530668263
225,393345,Oasis,346806,Jet,1.1331484530668263
226,393345,Oasis,361541,Kasabian,1.0
227,393345,Oasis,514563,Muse,1.0
228,393345,Oasis,582629,The Subways,1.1331484530668263
229,393345,Oasis,615247,The Fratellis,1.1331484530668263
230,393345,Oasis,670226,The Killers,1.1331484530668263
231,393345,Oasis,748904,Stereophonics,1.0
232,393345,Oasis,775877,Coldplay,1.0
233,393345,Oasis,793425,Feeder,1.0
234,393345,Oasis,804516,Doves,1.0
235,393345,Oasis,844440,Phantom Planet,1.0
236,393345,Oasis,857621,Keane,1.0
237,393345,Oasis,866769,Mayday,2.0
238,393345,Oasis,885138,Reef,1.0
239,393345,Oasis,1630569,The Pretty Reckless,1.1331484530668263
240,393345,Oasis,2854537,Harry Styles,1.2840254166877414
241,393345,Oasis,3088724,Vision,1.2840254166877414
242,819344,Desmond Dekker,3627,Pato Banton,1.2840254166877414
243,819344,Desmond Dekker,31971,The Beat,2.2662969061336526
244,819344,Desmond Dekker,66395,The Congos,1.1331484530668263
245,819344,Desmond Dekker,75394,Bad Manners,2.568050833375483
246,819344,Desmond Dekker,122252,Lady Saw,1.4549914146182013
247,819344,Desmond Dekker,160848,Gregory Isaacs,1.1331484530668263
248,819344,Desmond Dekker,195874,Madness,2.2662969061336526
249,819344,Desmond Dekker,197921,The English Beat,2.2662969061336526
250,819344,Desmond Dekker,242861,Dennis Brown,1.1331484530668263
251,819344,Desmond Dekker,266255,Jonathan Richman,2.2662969061336526
252,819344,Desmond Dekker,334101,Max Romeo,1.0
253,819344,Desmond Dekker,335747,Rancid,2.9099828292364025
254,819344,Desmond Dekker,341672,No Doubt,2.568050833375483
255,819344,Desmond Dekker,359494,Prince Buster,1.0
256,819344,Desmond Dekker,387095,Reel Big Fish,2.9099828292364025
257,819344,Desmond Dekker,479350,The Toasters,2.568050833375483
258,819344,Desmond Dekker,482334,The Specials,2.2662969061336526
259,819344,Desmond Dekker,504276,The Selecter,2.2662969061336526
260,819344,Desmond Dekker,697350,Ziggy Marley,1.1331484530668263
261,819344,Desmond Dekker,759668,Beres Hammond,1.1331484530668263
262,819344,Desmond Dekker,762652,Big Youth,1.1331484530668263
263,819344,Desmond Dekker,899223,The Slackers,2.9099828292364025
264,98465,Iron Maiden,5441,Pantera,1.1331484530668263
265,98465,Iron Maiden,12654,Spinal Tap,2.2662969061336526
266,98465,Iron Maiden,17021,Tenacious D,1.2840254166877414
267,98465,Iron Maiden,18691,Paradise Lost,1.2840254166877414
268,98465,Iron Maiden,22124,Slayer,1.1331484530668263
269,98465,Iron Maiden,31324,Sodom,1.1331484530668263
270,98465,Iron Maiden,40648,The Black Dahlia Murder,1.4549914146182013
271,98465,Iron Maiden,86250,Wolfmother,1.4549914146182013
272,98465,Iron Maiden,96977,In Flames,1.2840254166877414
273,98465,Iron Maiden,97325,Biohazard,1.1331484530668263
274,98465,Iron Maiden,105030,Coheed and Cambria,1.4549914146182013
275,98465,Iron Maiden,109421,Crowbar,1.1331484530668263
276,98465,Iron Maiden,125822,Exodus,1.1331484530668263
277,98465,Iron Maiden,141681,Dokken,1.0
278,98465,Iron Maiden,156122,Fozzy,1.2840254166877414
279,98465,Iron Maiden,159655,Shadows Fall,1.2840254166877414
280,98465,Iron Maiden,175379,Unearth,1.2840254166877414
281,98465,Iron Maiden,186096,Voivod,1.1331484530668263
282,98465,Iron Maiden,187422,Funeral for a Friend,1.4549914146182013
283,98465,Iron Maiden,191063,Celtic Frost,1.1331484530668263
284,98465,Iron Maiden,205838,DragonForce,1.2840254166877414
285,98465,Iron Maiden,214580,Dimmu Borgir,1.2840254166877414
286,98465,Iron Maiden,228323,Death,1.1331484530668263
287,98465,Iron Maiden,230845,Death Angel,1.1331484530668263
288,98465,Iron Maiden,255347,Savatage,1.1331484530668263
289,98465,Iron Maiden,315339,QueensrÃ¿che,1.1331484530668263
290,98465,Iron Maiden,315403,Venom,1.0
291,98465,Iron Maiden,335302,Mayhem,1.1331484530668263
292,98465,Iron Maiden,340152,Ratt,1.1331484530668263
293,98465,Iron Maiden,343954,Mercyful Fate,1.1331484530668263
294,98465,Iron Maiden,349157,Melvins,1.1331484530668263
295,98465,Iron Maiden,406294,Megadeth,1.1331484530668263
296,98465,Iron Maiden,420504,Overkill,1.1331484530668263
297,98465,Iron Maiden,446509,Metallica,1.1331484530668263
298,98465,Iron Maiden,490952,Anthrax,1.1331484530668263
299,98465,Iron Maiden,520545,My Chemical Romance,1.4549914146182013
300,98465,Iron Maiden,535892,Magnus Karlsson,1.2840254166877414
301,98465,Iron Maiden,540867,Hellyeah,1.4549914146182013
302,98465,Iron Maiden,556199,HammerFall,1.2840254166877414
303,98465,Iron Maiden,588450,Annihilator,1.1331484530668263
304,98465,Iron Maiden,636394,Strung Out,1.2840254166877414
305,98465,Iron Maiden,655547,GWAR,1.1331484530668263
306,98465,Iron Maiden,671204,Within Temptation,1.2840254166877414
307,98465,Iron Maiden,673208,Manowar,1.1331484530668263
308,98465,Iron Maiden,691371,Avenged Sevenfold,1.2840254166877414
309,98465,Iron Maiden,725175,Volbeat,1.4549914146182013
310,98465,Iron Maiden,750742,Slipknot,1.2840254166877414
311,98465,Iron Maiden,750895,Trivium,1.4549914146182013
312,98465,Iron Maiden,751910,Testament,1.1331484530668263
313,98465,Iron Maiden,769486,Iced Earth,1.1331484530668263
314,98465,Iron Maiden,770007,King Diamond,1.0
315,98465,Iron Maiden,771419,King's X,1.1331484530668263
316,98465,Iron Maiden,779670,Cradle of Filth,1.2840254166877414
317,98465,Iron Maiden,781350,Lamb of God,1.2840254166877414
318,98465,Iron Maiden,803544,Dream Theater,1.1331484530668263
319,98465,Iron Maiden,804635,Grim Reaper,1.0
320,98465,Iron Maiden,815090,W.A.S.P.,1.1331484530668263
321,98465,Iron Maiden,820115,White Zombie,1.1331484530668263
322,98465,Iron Maiden,859868,Quiet Riot,1.0
323,98465,Iron Maiden,865403,Bullet for My Valentine,1.4549914146182013
324,98465,Iron Maiden,868628,Nightwish,1.2840254166877414
325,98465,Iron Maiden,882431,Metal Church,1.1331484530668263
326,98465,Iron Maiden,915835,The Sword,1.4549914146182013
327,98465,Iron Maiden,922301,3 Inches of Blood,1.4549914146182013
328,98465,Iron Maiden,925837,Accept,1.0
329,98465,Iron Maiden,928351,Morbid Angel,1.1331484530668263
330,98465,Iron Maiden,931105,Agnostic Front,1.1331484530668263
331,98465,Iron Maiden,957340,Helloween,1.1331484530668263
332,98465,Iron Maiden,2370408,Seasons After,1.6487212707001282
333,98467,Klaatu,855034,Powderfinger,1.2840254166877414
334,950441,Go West,227697,Robbie Williams,1.1331484530668263
335,950441,Go West,838327,Savage Garden,1.1331484530668263
336,753833,Son Volt,566448,Justin Townes Earle,2.2662969061336526
337,753833,Son Volt,574143,moe.,1.0
338,753833,Son Volt,660053,Grandaddy,1.0
339,786613,Dead Kennedys,20729,Slightly Stoopid,1.2840254166877414
340,786613,Dead Kennedys,62823,Bad Religion,1.1331484530668263
341,786613,Dead Kennedys,74520,The Hives,1.2840254166877414
342,786613,Dead Kennedys,134729,Faith No More,1.1331484530668263
343,786613,Dead Kennedys,154544,Green Day,1.1331484530668263
344,786613,Dead Kennedys,190843,LeftÃ¶ver Crack,1.4549914146182013
345,786613,Dead Kennedys,206407,Descendents,1.0
346,786613,Dead Kennedys,222387,M.I.A.,1.1331484530668263
347,786613,Dead Kennedys,222974,MDC,1.1331484530668263
348,786613,Dead Kennedys,258430,Pennywise,1.1331484530668263
349,786613,Dead Kennedys,305363,Saves the Day,1.2840254166877414
350,786613,Dead Kennedys,312354,Screeching Weasel,1.1331484530668263
351,786613,Dead Kennedys,349157,Melvins,1.1331484530668263
352,786613,Dead Kennedys,371258,Napalm Death,1.1331484530668263
353,786613,Dead Kennedys,404734,Me First and the Gimme Gimmes,1.2840254166877414
354,786613,Dead Kennedys,406294,Megadeth,1.1331484530668263
355,786613,Dead Kennedys,422947,Minor Threat,1.1331484530668263
356,786613,Dead Kennedys,474482,Minutemen,1.1331484530668263
357,786613,Dead Kennedys,481354,Orbital,2.2662969061336526
358,786613,Dead Kennedys,506513,Mr. Bungle,1.1331484530668263
359,786613,Dead Kennedys,573241,7 Seconds,1.1331484530668263
360,786613,Dead Kennedys,643755,Yeasayer,1.4549914146182013
361,786613,Dead Kennedys,741746,Sepultura,1.1331484530668263
362,786613,Dead Kennedys,755519,Soul Asylum,1.1331484530668263
363,786613,Dead Kennedys,781766,Cro-Mags,1.2840254166877414
364,786613,Dead Kennedys,792925,Fear,1.0
365,786613,Dead Kennedys,803026,Government Issue,1.1331484530668263
366,786613,Dead Kennedys,806829,Jane's Addiction,1.1331484530668263
367,786613,Dead Kennedys,855952,Propagandhi,1.1331484530668263
368,786613,Dead Kennedys,863790,Rage Against the Machine,1.2840254166877414
369,786613,Dead Kennedys,920994,The Vandals,1.1331484530668263
370,786613,Dead Kennedys,924780,Anti-Flag,1.1331484530668263
371,786613,Dead Kennedys,927373,Adolescents,1.1331484530668263
372,786613,Dead Kennedys,960690,X,1.0
373,655547,GWAR,79959,Insane Clown Posse,1.1331484530668263
374,655547,GWAR,495547,Mindless Self Indulgence,1.1331484530668263
375,655547,GWAR,509156,Mudvayne,1.1331484530668263
376,655547,GWAR,640208,Five Finger Death Punch,1.2840254166877414
377,655547,GWAR,750742,Slipknot,1.1331484530668263
378,655547,GWAR,825251,Marilyn Manson,1.0
379,32971,The Beautiful South,126782,Lambchop,1.1331484530668263
380,32971,The Beautiful South,641709,Camera Obscura,1.1331484530668263
381,32971,The Beautiful South,787579,The Decemberists,1.2840254166877414
382,753868,Sigur RÃ³s,879144,Deadmau5,2.2662969061336526
383,753868,Sigur RÃ³s,2455573,Perfume Genius,1.1331484530668263
384,753868,Sigur RÃ³s,2986022,The 1975,1.1331484530668263
385,753868,Sigur RÃ³s,3659356,Elohim,1.2840254166877414
386,164053,Faith Evans,5307,Alicia Keys,1.0
387,164053,Faith Evans,73682,Kelly Rowland,1.0
388,164053,Faith Evans,92107,Keyshia Cole,1.1331484530668263
389,164053,Faith Evans,193305,Cassie,1.1331484530668263
390,164053,Faith Evans,210991,Destiny's Child,1.0
391,164053,Faith Evans,231397,Lil' Mo,1.0
392,164053,Faith Evans,367188,Rihanna,2.2662969061336526
393,164053,Faith Evans,422891,Nivea,1.1331484530668263
394,164053,Faith Evans,497236,Adina Howard,1.0
395,164053,Faith Evans,546738,Jazmine Sullivan,1.1331484530668263
396,164053,Faith Evans,664272,Keri Hilson,1.1331484530668263
397,164053,Faith Evans,761179,BeyoncÃ©,1.0
398,164053,Faith Evans,795053,Fantasia,1.1331484530668263
399,164053,Faith Evans,933898,Ashanti,1.0
400,622805,Stevie Wonder,5307,Alicia Keys,1.4549914146182013
401,622805,Stevie Wonder,15856,Aloe Blacc,1.6487212707001282
402,622805,Stevie Wonder,17877,Terence Trent D'Arby,1.2840254166877414
403,622805,Stevie Wonder,26952,Smokie Norful,3.2974425414002564
404,622805,Stevie Wonder,35076,Soul II Soul,1.2840254166877414
405,622805,Stevie Wonder,38805,Angie Stone,1.1331484530668263
406,622805,Stevie Wonder,61226,Babyface,1.1331484530668263
407,622805,Stevie Wonder,72041,Bob Seger,2.0
408,622805,Stevie Wonder,78044,Bill Withers,1.0
409,622805,Stevie Wonder,81403,Boney M.,2.2662969061336526
410,622805,Stevie Wonder,82149,Kenny Lattimore,1.2840254166877414
411,622805,Stevie Wonder,83013,The Jackson 5,1.0
412,622805,Stevie Wonder,83095,Kirk Franklin,2.9099828292364025
413,622805,Stevie Wonder,84446,India.Arie,1.6487212707001282
414,622805,Stevie Wonder,92942,Chic,1.1331484530668263
415,622805,Stevie Wonder,94658,Commissioned,2.568050833375483
416,622805,Stevie Wonder,96379,Boyz II Men,1.2840254166877414
417,622805,Stevie Wonder,100116,Charlie Wilson,1.0
418,622805,Stevie Wonder,101895,Joe,1.4549914146182013
419,622805,Stevie Wonder,110791,Citizen Cope,2.9099828292364025
420,622805,Stevie Wonder,116178,Culture Club,2.568050833375483
421,622805,Stevie Wonder,117356,Ledisi,1.4549914146182013
422,622805,Stevie Wonder,122219,Craig David,1.4549914146182013
423,622805,Stevie Wonder,134600,D'Angelo,1.4549914146182013
424,622805,Stevie Wonder,152973,BeBe & CeCe Winans,2.568050833375483
425,622805,Stevie Wonder,157063,Greg Phillinganes,1.1331484530668263
426,622805,Stevie Wonder,158540,Gavin DeGraw,3.2974425414002564
427,622805,Stevie Wonder,159340,Dwele,1.6487212707001282
428,622805,Stevie Wonder,169526,Frankie Paul,2.568050833375483
429,622805,Stevie Wonder,169818,Carl Thomas,1.4549914146182013
430,622805,Stevie Wonder,170770,Erykah Badu,1.4549914146182013
431,622805,Stevie Wonder,176358,Jamiroquai,1.4549914146182013
432,622805,Stevie Wonder,182360,Donny Hathaway,1.0
433,622805,Stevie Wonder,186185,CÃ©line Dion,2.568050833375483
434,622805,Stevie Wonder,191947,War,1.1331484530668263
435,622805,Stevie Wonder,200074,Lenny Kravitz,2.568050833375483
436,622805,Stevie Wonder,206668,Des'ree,1.4549914146182013
437,622805,Stevie Wonder,208774,Janet Jackson,1.1331484530668263
438,622805,Stevie Wonder,212614,Deodato,2.0
439,622805,Stevie Wonder,238297,Delta 5,2.2662969061336526
440,622805,Stevie Wonder,242861,Dennis Brown,2.2662969061336526
441,622805,Stevie Wonder,242949,Wayman Tisdale,2.9099828292364025
442,622805,Stevie Wonder,244048,Sammie,1.4549914146182013
443,622805,Stevie Wonder,245250,Juanes,2.568050833375483
444,622805,Stevie Wonder,254083,Wayne Wonder,2.568050833375483
445,622805,Stevie Wonder,262794,Hootie & the Blowfish,2.568050833375483
446,622805,Stevie Wonder,274637,Mario,1.6487212707001282
