,source,source_name,final,final_name,weight
148,819344,Desmond Dekker,335747,Rancid,2.9099828292364025
149,819344,Desmond Dekker,341672,No Doubt,2.568050833375483
150,819344,Desmond Dekker,387095,Reel Big Fish,2.9099828292364025
151,819344,Desmond Dekker,479350,The Toasters,2.568050833375483
152,819344,Desmond Dekker,482334,The Specials,2.2662969061336526
153,819344,Desmond Dekker,504276,The Selecter,2.2662969061336526
154,819344,Desmond Dekker,899223,The Slackers,2.9099828292364025
155,98465,Iron Maiden,12654,Spinal Tap,2.2662969061336526
156,753833,Son Volt,566448,Justin Townes Earle,2.2662969061336526
157,213165,Jan & Dean,52900,The Lovin' Spoonful,2.2662969061336526
158,147635,Carly Simon,24944,Amy Grant,2.0
159,147635,Carly Simon,285272,Rosanne Cash,2.0
160,147635,Carly Simon,753237,Suzy Bogguss,2.0
161,147635,Carly Simon,830890,Lori McKenna,2.568050833375483
162,147635,Carly Simon,858375,Mary Chapin Carpenter,2.2662969061336526
163,934069,Brenda Lee,97654,Kim Carnes,2.2662969061336526
164,934069,Brenda Lee,122023,Cilla Black,2.2662969061336526
165,934069,Brenda Lee,208582,Lesley Gore,2.2662969061336526
166,934069,Brenda Lee,321321,Lulu,2.2662969061336526
167,934069,Brenda Lee,325401,Petula Clark,1.4093761794374269
168,934069,Brenda Lee,384675,Mary Wells,2.2662969061336526
169,934069,Brenda Lee,473554,Olivia Newton-John,2.2662969061336526
170,934069,Brenda Lee,813731,Debbie Gibson,2.9099828292364025
171,934069,Brenda Lee,922728,ABBA,2.568050833375483
172,934069,Brenda Lee,940831,Captain & Tennille,2.568050833375483
173,147638,Edgar Froese,13101,Patrick O'Hearn,2.568050833375483
174,147638,Edgar Froese,190012,John Tesh,2.568050833375483
175,786613,Dead Kennedys,481354,Orbital,2.2662969061336526
176,16574,Alpha,2128228,Phantogram,2.2662969061336526
177,753868,Sigur RÃ³s,879144,Deadmau5,2.2662969061336526
178,671953,Heart,161808,Shania Twain,2.568050833375483
179,344275,Mel TormÃ©,18977,Barry Manilow,3.2974425414002564
180,344275,Mel TormÃ©,94210,Chet Baker,2.568050833375483
181,344275,Mel TormÃ©,105329,Chris Botti,4.23400003322535
182,344275,Mel TormÃ©,255210,Diana Krall,3.7364919148644447
183,344275,Mel TormÃ©,745915,Paul Anka,2.568050833375483
184,344275,Mel TormÃ©,931086,Astrud Gilberto,2.9099828292364025
185,622805,Stevie Wonder,26952,Smokie Norful,3.2974425414002564
186,622805,Stevie Wonder,72041,Bob Seger,2.0
187,622805,Stevie Wonder,81403,Boney M.,2.2662969061336526
188,622805,Stevie Wonder,83095,Kirk Franklin,2.9099828292364025
189,622805,Stevie Wonder,94658,Commissioned,2.568050833375483
190,622805,Stevie Wonder,110791,Citizen Cope,2.9099828292364025
191,622805,Stevie Wonder,116178,Culture Club,2.568050833375483
192,622805,Stevie Wonder,152973,BeBe & CeCe Winans,2.568050833375483
193,622805,Stevie Wonder,158540,Gavin DeGraw,3.2974425414002564
194,622805,Stevie Wonder,169526,Frankie Paul,2.568050833375483
195,622805,Stevie Wonder,186185,CÃ©line Dion,2.568050833375483
196,622805,Stevie Wonder,200074,Lenny Kravitz,2.568050833375483
197,622805,Stevie Wonder,212614,Deodato,2.0
198,622805,Stevie Wonder,238297,Delta 5,2.2662969061336526
199,622805,Stevie Wonder,242861,Dennis Brown,2.2662969061336526
200,622805,Stevie Wonder,242949,Wayman Tisdale,2.9099828292364025
201,622805,Stevie Wonder,245250,Juanes,2.568050833375483
202,622805,Stevie Wonder,254083,Wayne Wonder,2.568050833375483
203,622805,Stevie Wonder,262794,Hootie & the Blowfish,2.568050833375483
204,622805,Stevie Wonder,285232,Maroon 5,2.9099828292364025
205,622805,Stevie Wonder,312890,Justin Timberlake,2.9099828292364025
206,622805,Stevie Wonder,387720,Michael Bolton,2.2662969061336526
207,622805,Stevie Wonder,413524,The Police,2.2662969061336526
208,622805,Stevie Wonder,459616,Michael McDonald,2.2662969061336526
209,622805,Stevie Wonder,482600,The Spencer Davis Group,2.0
210,622805,Stevie Wonder,576718,Seal,2.568050833375483
211,622805,Stevie Wonder,606283,Al Jarreau,2.0
212,622805,Stevie Wonder,633078,Bruce Hornsby,2.568050833375483
213,622805,Stevie Wonder,652255,Gilberto Gil,2.0
214,622805,Stevie Wonder,660507,Giorgio Moroder,2.0
215,622805,Stevie Wonder,673883,Marc Dorsey,2.9099828292364025
216,622805,Stevie Wonder,678098,Marc Broussard,3.2974425414002564
217,622805,Stevie Wonder,690718,Yolanda Adams,2.568050833375483
218,622805,Stevie Wonder,697350,Ziggy Marley,2.2662969061336526
219,622805,Stevie Wonder,746915,Paul Carrack,2.2662969061336526
220,622805,Stevie Wonder,753742,Sia,3.2974425414002564
221,622805,Stevie Wonder,765302,Badly Drawn Boy,2.9099828292364025
222,622805,Stevie Wonder,765494,Bobby Watson,2.2662969061336526
223,622805,Stevie Wonder,780955,Aqualung,3.2974425414002564
224,622805,Stevie Wonder,796045,Fishbone,2.2662969061336526
225,622805,Stevie Wonder,825087,Living Colour,2.568050833375483
226,622805,Stevie Wonder,838875,Scritti Politti,2.2662969061336526
227,622805,Stevie Wonder,847756,Marlena Shaw,2.0
228,622805,Stevie Wonder,883318,Red Hot Chili Peppers,2.568050833375483
229,622805,Stevie Wonder,922728,ABBA,2.2662969061336526
230,622805,Stevie Wonder,936425,Todd Rundgren,2.0
231,622805,Stevie Wonder,939871,Mandisa,3.2974425414002564
232,622805,Stevie Wonder,948061,Gino Vannelli,2.2662969061336526
233,622805,Stevie Wonder,2165952,Justin Bieber,3.2974425414002564
234,622805,Stevie Wonder,2435745,James Blake,3.2974425414002564
235,622805,Stevie Wonder,2515882,Nick Jonas,3.2974425414002564
236,622805,Stevie Wonder,2593754,Kimbra,3.7364919148644447
237,622805,Stevie Wonder,2811293,Meghan Trainor,3.2974425414002564
238,622805,Stevie Wonder,3144637,Hozier,3.2974425414002564
239,622805,Stevie Wonder,3329291,Jack Garratt,3.7364919148644447
240,164053,Faith Evans,367188,Rihanna,2.2662969061336526
241,49367,The Blackbyrds,338287,Pieces of a Dream,2.0
242,213212,Janis Ian,18258,Teena Marie,2.2662969061336526
243,213212,Janis Ian,24944,Amy Grant,2.2662969061336526
244,213212,Janis Ian,677352,Dar Williams,2.9099828292364025
245,180449,Freddie Jackson,545074,George Michael,2.0
246,475362,Arthur Russell,118798,Chromatics,2.9099828292364025
247,475362,Arthur Russell,126731,The Disco Biscuits,2.568050833375483
248,475362,Arthur Russell,487038,The Rapture,2.568050833375483
249,475362,Arthur Russell,657062,Hercules & Love Affair,2.9099828292364025
250,475362,Arthur Russell,780005,LCD Soundsystem,2.9099828292364025
251,475362,Arthur Russell,807949,Underworld,2.2662969061336526
252,475362,Arthur Russell,2872922,Mac DeMarco,2.9099828292364025
253,884962,Regina Belle,398020,Michelle Williams,2.2662969061336526
254,245992,Johnny Smith,219021,Luiz BonfÃ¡,2.2662969061336526
255,524522,Joan Osborne,238686,Robin Thicke,2.0
256,524522,Joan Osborne,338593,CÃ©u,2.2662969061336526
257,524522,Joan Osborne,627026,Amy Winehouse,2.2662969061336526
258,524522,Joan Osborne,733717,Corinne Bailey Rae,2.2662969061336526
259,524522,Joan Osborne,814387,John Legend,2.2662969061336526
260,246022,Merle Travis,45077,Leo Kottke,2.9099828292364025
261,246022,Merle Travis,169202,Doc Watson,2.2662969061336526
262,246022,Merle Travis,223054,John Fahey,2.568050833375483
263,246022,Merle Travis,240311,Link Wray,2.568050833375483
264,246022,Merle Travis,538677,Buddy Holly,2.568050833375483
265,246022,Merle Travis,670088,Dan Hicks & His Hot Licks,2.9099828292364025
266,246022,Merle Travis,831236,Mark Knopfler,3.7364919148644447
267,688400,Willis Alan Ramsey,566448,Justin Townes Earle,2.9099828292364025
268,753963,The Association,69986,Kenny Rogers,1.6789140415384147
269,950571,Harry James,245039,Vassar Clements,2.568050833375483
270,950571,Harry James,344275,Mel TormÃ©,2.0
271,950571,Harry James,684830,Willie Mitchell,2.9099828292364025
272,950571,Harry James,792507,Frank Sinatra,2.0
273,950571,Harry James,813392,Dean Martin,2.2662969061336526
274,147771,Cutty Ranks,388773,M.I.A.,2.568050833375483
275,753985,Steve Lawrence,18977,Barry Manilow,2.568050833375483
276,753985,Steve Lawrence,642542,Burt Bacharach,2.0
277,328014,Peter Tosh,75264,Bad Brains,2.2662969061336526
278,328014,Peter Tosh,170758,Finley Quaye,2.9099828292364025
279,328014,Peter Tosh,482334,The Specials,2.2662969061336526
280,328014,Peter Tosh,767068,Keith Richards,2.0
281,328014,Peter Tosh,892823,Mick Jagger,2.0
282,328014,Peter Tosh,894465,The Rolling Stones,2.0
283,65882,Bob James,190012,John Tesh,2.568050833375483
284,65882,Bob James,333539,Jim Brickman,2.9099828292364025
285,1016154,"Pete ""El Conde"" RodrÃ­guez",548020,Gilberto Santa Rosa,2.2662969061336526
286,803162,Grady Tate,943936,Buddy Miles,2.2662969061336526
287,409954,Ray Price,46699,The Everly Brothers,2.2662969061336526
288,409954,Ray Price,126782,Lambchop,3.7364919148644447
289,409954,Ray Price,174122,Lyle Lovett,3.2974425414002564
290,409954,Ray Price,332141,Jerry Lee Lewis,2.2662969061336526
291,409954,Ray Price,866841,Nick Lowe,2.568050833375483
292,409954,Ray Price,943827,Cake,3.7364919148644447
293,196969,John Martyn,47033,The Blue Nile,2.568050833375483
294,196969,John Martyn,70027,The Innocence Mission,2.568050833375483
295,196969,John Martyn,127360,Everything But the Girl,2.568050833375483
296,196969,John Martyn,140499,Cocteau Twins,2.2662969061336526
297,196969,John Martyn,183139,David Sylvian,2.2662969061336526
298,196969,John Martyn,246032,Devendra Banhart,3.2974425414002564
299,196969,John Martyn,337119,Phil Collins,2.2662969061336526
300,196969,John Martyn,585874,Acoustic Alchemy,3.2974425414002564
301,196969,John Martyn,600640,Tindersticks,2.9099828292364025
302,196969,John Martyn,631579,Bruce Cockburn,2.2662969061336526
303,196969,John Martyn,758208,Beth Orton,2.9099828292364025
304,196969,John Martyn,790814,Talk Talk,2.568050833375483
305,196969,John Martyn,842802,Peter Gabriel,2.2662969061336526
306,196969,John Martyn,948625,Gomez,2.9099828292364025
307,196969,John Martyn,2518402,Gigi Masin,2.568050833375483
308,295276,Jimmy Cliff,75747,The Clash,2.2662969061336526
309,295276,Jimmy Cliff,81403,Boney M.,2.2662969061336526
310,295276,Jimmy Cliff,93632,Robert Palmer,2.0
311,295276,Jimmy Cliff,181376,UB40,2.2662969061336526
312,295276,Jimmy Cliff,197921,The English Beat,2.2662969061336526
313,295276,Jimmy Cliff,350840,Jimmy Buffett,2.0
314,295276,Jimmy Cliff,413524,The Police,2.2662969061336526
315,295276,Jimmy Cliff,479350,The Toasters,2.568050833375483
316,295276,Jimmy Cliff,482334,The Specials,2.2662969061336526
317,295276,Jimmy Cliff,504276,The Selecter,2.2662969061336526
318,295276,Jimmy Cliff,784732,Joe Jackson,2.2662969061336526
319,295276,Jimmy Cliff,873085,Men at Work,2.2662969061336526
320,295276,Jimmy Cliff,894465,The Rolling Stones,2.0
321,295276,Jimmy Cliff,899223,The Slackers,2.9099828292364025
322,295276,Jimmy Cliff,937098,Stiff Little Fingers,2.2662969061336526
323,754032,The Beatles,2330,Sergio Mendes,2.0
324,754032,The Beatles,2411,Tangerine Dream,2.0
325,754032,The Beatles,3595,Andrew Lloyd Webber,2.0
326,754032,The Beatles,17877,Terence Trent D'Arby,2.568050833375483
327,754032,The Beatles,33161,Sly & the Family Stone,2.0
328,754032,The Beatles,37026,The Bellamy Brothers,2.0
329,754032,The Beatles,44751,Steve Wariner,2.2662969061336526
330,754032,The Beatles,52900,The Lovin' Spoonful,2.0
331,754032,The Beatles,61226,Babyface,2.2662969061336526
332,754032,The Beatles,67631,The Chemical Brothers,2.9099828292364025
333,754032,The Beatles,69153,Joan Baez,1.6789140415384147
334,754032,The Beatles,78044,Bill Withers,2.0
335,754032,The Beatles,79392,Keith Green,2.0
336,754032,The Beatles,95613,Chico Buarque,2.0
337,754032,The Beatles,99561,The Incredible String Band,2.0
338,754032,The Beatles,104714,Kraftwerk,2.2662969061336526
339,754032,The Beatles,113480,Jaco Pastorius,2.0
340,754032,The Beatles,132579,Larry Norman,2.0
341,754032,The Beatles,152002,Joe Ely,2.2662969061336526
342,754032,The Beatles,159699,Emmylou Harris,2.0
343,754032,The Beatles,182360,Donny Hathaway,2.0
344,754032,The Beatles,187581,Funkadelic,2.0
345,754032,The Beatles,191699,Gal Costa,2.0
346,754032,The Beatles,200791,Waylon Jennings,1.6789140415384147
347,754032,The Beatles,207127,Ricky Van Shelton,2.568050833375483
348,754032,The Beatles,218994,John Anderson,2.2662969061336526
349,754032,The Beatles,220403,Hombres G,2.568050833375483
350,754032,The Beatles,267814,Hot Chocolate,2.2662969061336526
351,754032,The Beatles,271113,JosÃ© Feliciano,2.0
352,754032,The Beatles,294085,Rodney Crowell,2.2662969061336526
353,754032,The Beatles,295545,Richie Havens,2.0
354,754032,The Beatles,361393,Prince,2.2662969061336526
355,754032,The Beatles,391285,Michael Card,2.568050833375483
356,754032,The Beatles,466759,Michael W. Smith,2.568050833375483
357,754032,The Beatles,467203,Michael Jackson,2.0
358,754032,The Beatles,487219,The Wonder Stuff,2.568050833375483
359,754032,The Beatles,488378,Os Mutantes,2.0
360,754032,The Beatles,489520,Mike Oldfield,2.0
361,754032,The Beatles,490549,Anne Murray,2.0
362,754032,The Beatles,497132,Milton Nascimento,2.0
363,754032,The Beatles,511041,Aterciopelados,2.9099828292364025
364,754032,The Beatles,600228,Al Di Meola,2.2662969061336526
365,754032,The Beatles,607202,Air,2.9099828292364025
366,754032,The Beatles,639397,Caetano Veloso,2.0
367,754032,The Beatles,652255,Gilberto Gil,2.0
368,754032,The Beatles,673621,ManÃ¡,2.568050833375483
369,754032,The Beatles,677991,John Scofield,2.2662969061336526
370,754032,The Beatles,744796,Townes Van Zandt,2.0
371,754032,The Beatles,767129,The Heartbeats,1.6789140415384147
372,754032,The Beatles,768367,Bobby McFerrin,2.2662969061336526
373,754032,The Beatles,774588,Kris Kristofferson,2.0
374,754032,The Beatles,785773,Laurie Anderson,2.2662969061336526
375,754032,The Beatles,788568,The Dillards,2.0
376,754032,The Beatles,790797,Shakira,2.9099828292364025
377,754032,The Beatles,791483,Dwight Yoakam,2.2662969061336526
378,754032,The Beatles,809357,Jan Hammer,2.0
379,754032,The Beatles,814036,Davy Graham,2.0
380,754032,The Beatles,847880,Phil Keaggy,2.0
381,754032,The Beatles,852405,Rotary Connection,2.0
382,754032,The Beatles,866769,Mayday,2.9099828292364025
383,754032,The Beatles,932858,Tom ZÃ©,2.0
384,409968,Reba McEntire,86927,Kelly Clarkson,2.9099828292364025
385,409968,Reba McEntire,1232396,Laura Bell Bundy,2.9099828292364025
386,33161,Sly & the Family Stone,25462,Tricky,2.9099828292364025
387,33161,Sly & the Family Stone,46925,"Blood, Sweat & Tears",2.0
388,33161,Sly & the Family Stone,81403,Boney M.,2.2662969061336526
389,33161,Sly & the Family Stone,84053,The Jam,2.2662969061336526
390,33161,Sly & the Family Stone,110161,Chicago,2.0
391,33161,Sly & the Family Stone,128440,Duran Duran,2.2662969061336526
392,33161,Sly & the Family Stone,133719,Fatboy Slim,2.568050833375483
393,33161,Sly & the Family Stone,200074,Lenny Kravitz,2.568050833375483
394,33161,Sly & the Family Stone,203695,Luscious Jackson,2.9099828292364025
395,33161,Sly & the Family Stone,244537,Wendy & Lisa,2.568050833375483
396,33161,Sly & the Family Stone,255887,Level 42,2.568050833375483
397,33161,Sly & the Family Stone,288350,Robert Randolph,3.2974425414002564
398,33161,Sly & the Family Stone,345168,Roy Ayers,2.0
399,33161,Sly & the Family Stone,358820,Primal Scream,2.568050833375483
400,33161,Sly & the Family Stone,359326,Primus,2.9099828292364025
401,33161,Sly & the Family Stone,423829,Miles Davis,1.4093761794374269
402,33161,Sly & the Family Stone,553483,Happy Mondays,2.568050833375483
403,33161,Sly & the Family Stone,745316,Stanley Clarke,2.0
404,33161,Sly & the Family Stone,746731,Spiritualized,2.9099828292364025
405,33161,Sly & the Family Stone,751592,Sly & Robbie,2.2662969061336526
406,33161,Sly & the Family Stone,771419,King's X,2.568050833375483
407,33161,Sly & the Family Stone,793845,Falco,2.568050833375483
408,33161,Sly & the Family Stone,796045,Fishbone,2.2662969061336526
409,33161,Sly & the Family Stone,817011,Was (Not Was),2.568050833375483
410,33161,Sly & the Family Stone,825087,Living Colour,2.568050833375483
411,33161,Sly & the Family Stone,883318,Red Hot Chili Peppers,2.568050833375483
412,33161,Sly & the Family Stone,958768,World Party,2.568050833375483
413,246169,Whiskeytown,566448,Justin Townes Earle,2.2662969061336526
414,639397,Caetano Veloso,2330,Sergio Mendes,2.0
415,639397,Caetano Veloso,31685,Paul Simon,1.6789140415384147
416,639397,Caetano Veloso,195373,CesÃ¡ria Ã‰vora,1.6789140415384147
417,639397,Caetano Veloso,197364,David Byrne,2.2662969061336526
418,639397,Caetano Veloso,985047,Rodrigo Amarante,3.7364919148644447
419,639397,Caetano Veloso,1013037,El Guincho,3.2974425414002564
420,197040,Champion Jack Dupree,137494,Fats Domino,2.0
421,197040,Champion Jack Dupree,205180,Dr. John,2.2662969061336526
422,197040,Champion Jack Dupree,309328,Percy Mayfield,2.0
423,197040,Champion Jack Dupree,830028,"Huey ""Piano"" Smith",2.2662969061336526
424,197040,Champion Jack Dupree,933172,Allen Toussaint,2.2662969061336526
425,590265,Annie Ross,169088,Dr. Buzzard's Original Savannah Band,2.568050833375483
426,590265,Annie Ross,255210,Diana Krall,2.9099828292364025
427,590265,Annie Ross,270491,Joni Mitchell,2.2662969061336526
428,16835,The Paul Butterfield Blues Band,5953,Alice Cooper,2.0
429,590285,Billy Preston,131603,Squirrel Nut Zippers,3.2974425414002564
430,590285,Billy Preston,162197,Ben Folds,3.2974425414002564
431,590285,Billy Preston,264499,Amos Lee,3.7364919148644447
432,590285,Billy Preston,674887,Daryl Hall & John Oates,2.568050833375483
433,590285,Billy Preston,746915,Paul Carrack,2.568050833375483
434,590285,Billy Preston,884686,Norah Jones,3.7364919148644447
435,491996,A.C. Reed,96613,Bonnie Raitt,2.0
436,1950198,Bidu SayÃ£o,685751,Yma Sumac,2.568050833375483
437,1950198,Bidu SayÃ£o,797205,Elizeth Cardoso,2.568050833375483
438,131581,"Crosby, Stills & Nash",14201,Spirit of the West,2.568050833375483
439,131581,"Crosby, Stills & Nash",257787,Little Big Town,2.9099828292364025
