,name,score
139,Johnny Winter,0.008633251927586492
140,The Tubes,0.0013435149856478063
141,Suzi Quatro,0.01164214709323075
142,Ryan Leslie,0.0
143,Vashti Bunyan,0.0021651132392427916
144,Pretenders,0.03416380459212077
145,Super Cat,0.001921587397081831
146,Vicente FernÃ¡ndez,0.0011330466576196503
147,Tommy Trash,0.0
148,Michael BublÃ©,0.0
149,Pop Will Eat Itself,0.0009934115791535062
150,Santana,0.032281535406963026
151,Ben Folds Five,0.0003232508400546524
152,Nosaj Thing,6.955384322024501e-05
153,Hardline,0.0
154,Brian Blade,0.0
155,Cassandra Wilson,0.002408451389888183
156,The Congos,0.005267600403515265
157,Michael McDonald,0.002330063498168063
158,Gene Loves Jezebel,0.0
159,Local H,0.0
160,Planxty,0.004398661451473255
161,Roxy Music,0.1534518105270551
162,Bobby Bare,0.009467189471891374
163,Kitty Kallen,0.0011313869548902741
164,A Certain Ratio,0.00800998592593824
165,Supertramp,0.0027492332938207757
166,Garland Jeffreys,0.0015931501816306615
167,White Zombie,0.0031387733932533614
168,Walk the Moon,0.0
169,Steve Hackett,0.0005899444615803717
170,Charles TrÃ©net,0.015416105856529526
171,Brigitte Bardot,0.0009108147909437902
172,Concrete Blonde,0.005198331678409318
173,Prince,0.07177345727073794
174,Montrose,0.015989660896288466
175,Dee Clark,0.0
176,The Flys,0.0
177,Evanescence,0.0
178,Mina,0.0001786178050462179
179,Richard Elliot,0.0
180,Chicano Batman,0.0
181,Judy Kuhn,0.0
182,Crucifix,0.0005400851617309117
183,k.d. lang,0.000558607134990168
184,Dick Dale,0.021841611722585433
185,Keith Jarrett,0.008190659984877217
186,Lola Flores,0.00019132473762481815
187,Linda Eder,6.955384322024501e-05
188,The Streets,0.0004091502673059459
189,Kasabian,0.0
190,The Style Council,0.0010241652099650205
191,ToÃ±o Rosario,7.311994501931306e-05
192,Soundgarden,0.02070110593065212
193,Damian Marley,0.00013910768644049003
194,Damien Jurado,0.0001309348944249658
195,AndrÃ© Kostelanetz,0.0009635256557038559
196,Editors,0.0
197,Esperanza Spalding,0.0
198,RubÃ©n Blades,0.0032475285589387364
199,Hank Mobley,0.002135040879057275
200,t.A.T.u.,6.138105120472079e-05
201,Lifehouse,0.0
202,Michael Martin Murphey,0.006224197613045737
203,Mon Rivera,0.002327810791045173
204,K.P. & Envyi,0.00013910768644049003
205,Cornelius,0.00046235852649514247
206,Rahsaan Patterson,0.0
207,The Decemberists,0.0
208,Warren Haynes,0.0
209,Monty Python,0.001114894275221181
210,Serge Chaloff,0.0014560327892654593
211,Dionne Warwick,0.08181503611945623
212,Sports,0.0
213,OneRepublic,0.0
214,Syreeta,0.007618310232184176
215,The Kills,0.0
216,Angel Witch,0.013051028211918897
217,Anti-Nowhere League,0.01014049013626877
218,Siedah Garrett,0.0
219,Garnett Silk,0.00015762965969974641
220,Michael Hurley,0.008310798779840294
221,Whitney Houston,0.03513493165794997
222,Stacey Q,0.0
223,Stacie Orrico,0.0
224,Boys Like Girls,0.0
225,Yngwie Malmsteen,0.0021671713325650266
226,The Incredible String Band,0.017712988739752345
227,Bola Sete,0.0036787867440660226
228,Dicks,0.0010158761819517336
229,Alla Rakha,0.002613389272912613
230,The Dillinger Escape Plan,0.0004705313185106667
231,Matt Bianco,0.0
232,Tamia,0.0
233,Mongo Santamaria,0.008379886409993896
234,Hank Jones,0.014872367079725978
235,Ruby,0.0
236,Zucchero,0.0013027717809984709
237,X Japan,0.0
238,The English Beat,0.01029446755747425
239,Playero,0.00018414315361416238
240,Francesco Yates,0.0
241,Harvey Danger,0.0
242,Gentle Giant,0.004898198486179268
243,The Dictators,0.0077419748428714874
244,The Archies,0.022217181645024463
245,The Field Mice,0.0003325118266842806
246,Steve Harley & Cockney Rebel,0.0
247,Crystal Gayle,0.01676129290638399
248,Bob Dylan,0.7380969866844663
249,Budgie,0.02293630188873311
250,Johnny Tillotson,0.0
251,Superchunk,0.014542330714275032
252,Matthew Koma,0.0
253,Lord Creator,0.0040260665791272
254,India,0.0
255,Pam Tillis,0.0037879226362722927
256,Connie Smith,0.004584014264270606
257,Chapterhouse,0.0005237395776998632
258,The Long Winters,0.0
259,Death Angel,0.0
260,Steve Earle,0.0049216507324466325
261,The Avett Brothers,0.0001309348944249658
262,Jimmy Bryant,0.0075914510517645665
263,Sonic Youth,0.06656311825253156
264,All That Remains,0.00020866152966073507
265,K. Michelle,0.0
266,ChantÃ© Moore,0.001055651947415251
267,Larry Norman,0.01324037642465784
268,LeVert,0.000140195881054594
269,Roaring Lion,0.0033072517996435716
270,Franke & the Knockouts,0.0
271,Bronski Beat,0.0
272,Daniel Caesar,0.0
273,Marshall Crenshaw,0.002928878777549019
274,Kashif,0.0007048470250287941
275,The Blasters,0.0
276,Joe Diffie,6.955384322024501e-05
277,Avicii,0.00013910768644049003
278,Hampton Hawes,0.00453621029922183
279,Brent Faiyaz,0.0
280,New Found Glory,0.000758007678021275
281,Born of Osiris,0.0
282,Johnnie Taylor,0.020494593162808224
283,Dan Bern,0.0
284,Roger Daltrey,0.002129305623557966
285,Whoopi Goldberg,0.0
286,The Knickerbockers,0.0006641167301148219
287,John P. Kee,7.881482984987321e-05
288,GyÃ¶rgy KurtÃ¡g,0.0
289,Randy Newman,0.03544535170048167
290,The Bravery,0.0
291,The Rascals,0.010759372841125051
292,Speedy,0.00021579373325887117
293,Paul Young,0.0
294,The Brothers Johnson,0.015686380850622433
295,TiÃ«sto,0.0002874763595106083
296,Marisela,0.0
297,Crime & the City Solution,0.0018090529352200696
298,Okkervil River,6.955384322024501e-05
299,Tribal Seeds,0.0
300,A Winged Victory for the Sullen,0.0
301,Glenn Frey,0.0
302,Lionel Cartwright,6.955384322024501e-05
303,Joshua Radin,0.0
304,The Dream Syndicate,0.0031497033349609646
305,Hercules & Love Affair,0.0
306,Dion & the Belmonts,0.0017003230899324151
307,Joel Rafael,0.0
308,4 Non Blondes,0.001214852591046222
309,Ida Maria,0.0
310,Crystal Lewis,6.955384322024501e-05
311,999,0.001918987949200815
312,Crystal Waters,0.0
313,Jerry Butler,0.03463988486580804
314,Dio,0.006805432837099676
315,Antonio MachÃ­n,0.0016363621084774741
316,Jordan Fisher,0.0
317,The Wilburn Brothers,0.007516407986565964
318,Belanova,0.0
319,They Might Be Giants,0.014611769289279722
320,Charlie Wilson,0.0005381334719339873
321,Eagles of Death Metal,0.0
322,Changing Faces,0.00020866152966073507
323,Twisted Sister,0.006599310628757726
324,Silver Apples,0.06368232358940744
325,Silver Jews,0.0006270727835963092
326,Z.Z. Hill,0.0
327,Beirut,0.0
328,Andrew Hill,0.002714405046861758
329,The Wannadies,0.0
330,Jeffrey Lewis,0.0
331,Soul Asylum,0.0047551731708700895
332,The Kinks,0.32954457140847715
333,Jonathan Coulton,0.0
334,Lata Mangeshkar,0.0006969626971331676
335,The Chieftains,0.014618980447542755
336,Lisa Loeb,0.002096456654331002
337,Oumou Sangare,0.00041420657197725936
338,LaShun Pace,0.0
339,Eddie & the Hot Rods,0.00665078500641505
340,Natasha Bedingfield,6.138105120472079e-05
341,Linda Perhacs,0.001982520335322541
342,Angela Bofill,0.00841906918439603
343,The Box Tops,0.0018609693871640305
344,Republica,0.0
345,The Thermals,0.0001309348944249658
346,Barcelona,0.0
347,Doug Sahm,0.00868512257688345
348,Popol Vuh,0.010450196294035798
349,Deee-Lite,0.0
350,CamarÃ³n de la Isla,0.0005428201857445136
351,Nena,0.000209749724274839
352,Charley Pride,0.02028618650395285
353,Jo Dee Messina,0.0012669726556213147
354,Kathy Mattea,0.0071110559362293
355,Cocoa Tea,0.0021548746396501672
356,Love and Rockets,0.0010117046748556824
357,Bob Dorough,0.0051921488502058325
358,BabasÃ³nicos,0.0
359,Billy Gibbons,6.138105120472079e-05
360,Rodrigo Amarante,0.0
361,Frankie Avalon,0.0029347633790395
362,The Sugarcubes,0.009500938702483273
363,Lil' Mo,0.0
364,Bob Newhart,0.0009091528129921344
365,The Wonder Years,6.955384322024501e-05
366,The Cadillac Three,0.0
367,Thad Jones,0.003403568283942283
368,Dick Curless,0.0
369,Beenie Man,0.0015221316160564098
370,Admiral Bailey,0.0017843428972324042
371,Swingin' Utters,6.955384322024501e-05
372,DÃ¢m-Funk,0.00012276210240944158
373,A Guy Called Gerald,0.005264090542273413
374,The Chemical Brothers,0.005620032550390161
375,Animal Collective,0.0005842137056508448
376,The Belmonts,0.0
377,Tamar Braxton,0.0
378,Deer Tick,0.0
379,Paw,0.0
380,ZZ Top,0.016055331429051228
381,Angela Winbush,0.0007336055379724652
382,Alfred Newman,0.01145582804534119
383,Soul Coughing,0.001002443688226054
384,The Dillards,0.023317780324147185
385,Barbara Mandrell,0.009439058604807855
386,El General,0.000793782158565319
387,L7,0.001170724047126289
388,Johnny Horton,0.030175940119904713
389,"Eddie ""Lockjaw"" Davis",0.0
390,Book of Love,0.0
391,Elvis Crespo,0.0
392,RX Bandits,0.00021222763145980312
393,Sean Paul,0.00046235852649514247
394,45 Grave,0.0
395,Swans,0.003127687510932468
396,Relient K,6.955384322024501e-05
397,Nick Jonas & the Administration,0.0
398,Mali Music,0.0
399,Porcupine Tree,0.00035703020273085325
400,Allan Holdsworth,0.0004808804997543988
401,Smokey Robinson & the Miracles,0.06516487120080418
402,The Black Keys,0.0002700425808654558
403,Jean Ritchie,0.05445675611329979
404,Chris Tomlin,0.0
405,Allan Sherman,0.001711075640982756
406,Hooverphonic,0.0
407,Webb Pierce,0.06369590617985295
408,Eluveitie,0.0
409,Soul II Soul,0.007726773350602294
410,The Time,0.0021729631132585267
411,Esquerita,0.02658103913752758
412,Youth of Today,0.0033949846772035933
413,Aphex Twin,0.012174824688920798
414,Sergio Mendes,0.0060573935613686776
415,Theory of a Deadman,0.0
416,54-40,0.0004091502673059459
417,Matt Costa,0.0
418,Dwarves,0.0
419,Daddy Yankee,0.00028534757647911616
420,The Tokens,0.01293585226588563
421,Labradford,6.955384322024501e-05
422,Amos Lee,0.0
423,The Foundations,0.003336179094852497
424,Jaira Burns,0.0
425,Smokey Robinson,0.260936358061306
426,Rotimi,0.0
427,Rage,0.0
428,Diana Ross & the Supremes,0.003325201058224526
429,Tangerine Dream,0.030510408073377328
430,Nick Heyward,0.0
431,The Techniques,0.003181657801945901
432,Fred Anderson,0.0
433,Eagle-Eye Cherry,0.0018300528156642898
434,Jo Jo Gunne,0.00249813523603549
435,Lighthouse,0.0
436,Los RelÃ¡mpagos del Norte,0.0010073151270985575
437,Jon Bon Jovi,0.0
438,Halifax,0.0
439,Denise LaSalle,0.0002024004894783138
440,Billie Eilish,0.0
441,The Samples,0.0
442,Revis,0.0
443,A Static Lullaby,0.0
444,"Evelyn ""Champagne"" King",0.00788779205004698
445,Goldfrapp,0.00027004258086545585
446,SinÃ©ad O'Connor,0.008668542122300112
447,Thrice,0.0
448,Harry Belafonte,0.012486623632984781
449,Chase,0.0
450,Djivan Gasparyan,0.0012542060831246973
451,Jimmy Witherspoon,0.021576983418584675
452,Mano Negra,0.00021222763145980312
453,The Undertones,0.017152536835523563
454,Peabo Bryson,0.009646357728235092
455,Tanita Tikaram,0.0
456,Dougie MacLean,0.0
457,Yolanda Adams,0.00037555217599010966
458,The United States of America,0.004102342477028136
459,Maxine Sullivan,0.029976251616034746
460,Alexander O'Neal,0.00039389287788900136
461,Britny Fox,0.0
462,The Oak Ridge Boys,0.00952911182328582
463,The Uniques,0.0012623788751402216
464,The Chantels,0.026372734423931836
465,Johnny Bond,0.0006317517248425932
466,Explosions in the Sky,0.0
467,Kevin Lyttle,0.0
468,Sylvester,0.024104429535166477
469,Extreme,0.0028954255776626864
470,Nuclear Assault,0.0
471,Fatboy Slim,0.0016760026763308687
472,Prong,6.955384322024501e-05
473,Plastilina Mosh,0.0
474,The Tornados,0.0
475,Feist,0.00041732305932147014
476,Broken Social Scene,0.00020866152966073507
477,Maria Muldaur,0.0017815521332923772
478,Damn Yankees,0.0
479,The Sonics,0.023078077830431025
480,Bruce Dickinson,0.0005667799270056923
481,2 Brothers on the 4th Floor,0.0
482,Total,0.0
483,Clark Terry,0.029860779527104926
484,Cat Anderson,0.0005434471420669538
485,The Pussycat Dolls,0.0
486,Thursday,0.00046235852649514247
487,Ralph Tresvant,0.00020866152966073507
488,Michael Nyman,0.0001786178050462179
489,Sammy Hagar,0.009862406158521768
490,Cristian Castro,0.0
491,Hum,0.0025118818810174167
492,Sick of It All,0.0035425080182358622
493,Dan the Automator,0.0
494,The Bobbettes,0.0022518193381861817
495,Marta SÃ¡nchez,0.0
496,LFO,0.000515566785684339
497,Pat Travers,0.0
498,Maktub,0.0
499,Charlie Puth,0.0
500,Propellerheads,0.0
501,Renaissance,0.012618067604399246
502,Jamelia,0.0
503,Rufus Wainwright,0.00014836867307011824
504,Jordan Knight,8.930890252310895e-05
505,Neil Sedaka,0.029258524766186515
506,Joan Armatrading,0.01081263350640263
507,Kaskade,6.955384322024501e-05
508,Michael Hedges,0.0017488569744923926
509,Belly,0.00027004258086545585
510,Clint Mansell,0.0
511,Pharoah Sanders,0.025460619954195685
512,Charlie Barnet,0.0025636088919428744
513,Sasha,6.955384322024501e-05
514,Peaches & Herb,0.0007546587186815385
515,Kaleidoscope,0.0008379107024852522
516,Maxine Brown,0.0003791065426914288
517,Dan Fogelberg,0.006844114756968531
518,Old 97's,0.0
519,Steve Harley,0.0028049194601949363
520,Third World,7.881482984987321e-05
521,Jerry Goldsmith,0.007839646166035935
522,Future Islands,0.0
523,Newton Faulkner,0.0
524,Built to Spill,0.001831093404081678
525,Elbow,6.955384322024501e-05
526,Poco,0.012876474721901322
527,Nusrat Fateh Ali Khan,0.006336594709022007
528,Michael Henderson,0.011864908238062915
529,Old & In the Way,0.0017573312844646732
530,Gil Scott-Heron,0.008709417848417353
531,Bert Jansch,0.06633043151091218
532,Twin Shadow,0.0
533,Kenny Chesney,0.0023689255255860777
534,Milt Hinton,0.00625361250425333
535,The Rubinoos,0.0024616232691465185
536,P.P. Arnold,0.0012942728261930783
537,Powderfinger,0.0
538,Oleta Adams,0.0008646054677600326
539,Swell Maps,0.014453977635302038
540,El Gran Combo de Puerto Rico,0.00046609416455682613
541,Lukas Nelson,0.0
542,Silversun Pickups,0.0
543,Bukka White,0.026183175760322298
544,Shriekback,7.881482984987321e-05
545,John Williams,0.0011825237783169452
546,Angelic Upstarts,0.008685479515978818
547,Ivy,6.955384322024501e-05
548,Tim McGraw,0.006800290057301248
549,Seether,0.0
550,Brian Wilson,0.01889582169578426
551,Stevie Ray Vaughan,0.00580400001613036
552,Harry Nilsson,0.009018398930933686
553,Max Roach,0.01705319081624587
554,Pablo Cruise,0.0009642635515268739
555,John Lennon,0.04410583929145163
556,Tyler Farr,0.0
557,The Chills,0.001297004645138083
558,Days of the New,6.955384322024501e-05
559,Another Bad Creation,0.00014836867307011824
560,Alexisonfire,0.0
561,Avenged Sevenfold,0.0003651680035430973
562,Kenny Burrell,0.014592728087517886
563,Anouk,0.0
564,Michael Giacchino,0.0
565,Powerman 5000,6.955384322024501e-05
566,Justin Bieber,6.138105120472079e-05
567,Control,0.0
568,Dance Hall Crashers,0.000209749724274839
569,The New Lost City Ramblers,0.007381424223819944
570,Earl Thomas Conley,0.004641593475367031
571,Steve Young,0.0002024004894783138
572,Jorma Kaukonen,0.004677735752041411
573,Tim O'Brien,0.0003164924054431004
574,M/A/R/R/S,0.007797491472983032
575,Chantal Kreviazuk,0.00013910768644049003
576,Dion,0.04768049382952074
577,Poison the Well,0.00020048873764521083
578,Dirty Vegas,0.0
579,Charlie Ventura,0.00012276210240944158
580,Jeannie C. Riley,0.01066238424385941
581,Steve Miller Band,0.0011846423231513354
582,Clifford Brown,0.007557798539389599
583,The Reverend Horton Heat,0.002197855647661532
584,B2K,0.0001309348944249658
585,The Balfa Brothers,0.0010217244257243335
586,Chris Young,0.0
587,Djavan,6.955384322024501e-05
588,Genesis,0.029978257516841012
589,Kate Wolf,0.0008971153644617651
590,Conflict,0.004070600374392141
591,Kenny G,0.0010140623354442549
592,Steve Perry,6.955384322024501e-05
593,Allan Jones,0.0019016225645532923
594,Frank Ocean,0.0003303830436527885
595,Boyzone,0.00012276210240944158
596,Tank,0.00013910768644049003
597,Syleena Johnson,0.0
598,The Undisputed Truth,0.0029190759390959153
599,Kate & Anna McGarrigle,0.006504405023165554
600,Frank Black,0.012800538203633674
601,Kate Bush,0.02955064079528165
602,Caravan,0.0005193024237460228
603,Small Black,0.0
604,Randy Travis,0.01752825901722664
605,Lenny Kravitz,0.005634988014724499
606,Jack Nitzsche,0.014966529244254043
607,Fear Factory,0.004358076733902749
608,Ryan Cabrera,0.0
609,The Vandals,0.012796078265398293
610,Kirk Whalum,0.00020974972427483904
611,Macy Gray,0.00027821537288098006
612,Simply Red,0.0020203260372294177
613,Ann Peebles,0.015734340737873508
614,Glass Candy,0.0
615,The Blasters,7.881482984987321e-05
616,The Veldt,0.0
617,Dru Hill,0.0012970046451380825
618,The Brooklyn Tabernacle Choir,0.0
619,Babes in Toyland,0.0023493193683113457
620,Ocean Colour Scene,0.0
621,D'Angelo,0.005917944428899547
622,The Red Jumpsuit Apparatus,0.0
623,Shonen Knife,0.0009942708962105298
624,Shooter Jennings,0.0
625,ESG,0.013296129068068928
626,Raury,0.0
627,Marvin Hamlisch,0.00015762965969974641
628,Silk,0.0
629,Barbra Streisand,0.021873643013954197
630,Liberace,0.01853551025564595
631,The Bluegrass Album Band,0.0
632,Joe,0.00041732305932147014
633,Andrew Lloyd Webber,0.006812489996794549
634,Danielle Dax,0.000864424196399668
635,Joan Baez,0.0673110711559465
636,Pato Banton,0.0019358885735788122
637,Sonny Bono,0.0008721811175034494
638,Isaac Hayes,0.05263890572212313
639,10 Years,0.0
640,Fad Gadget,0.007340852476151562
641,Klymaxx,0.005515756337853229
642,Primitive Radio Gods,6.955384322024501e-05
643,Teddybears,0.0
644,Faith No More,0.018468237502520947
645,O'Bryan,0.0
646,Debbie Reynolds,0.00919564523957426
647,Southern Culture on the Skids,6.955384322024501e-05
648,John Adams,0.0006527152253559526
649,JosÃ© JosÃ©,0.0020565064885651103
650,Buffy Sainte-Marie,0.00893824688889095
651,Dire Straits,0.008700804257180119
652,blink-182,0.006415433299083421
653,Stephen Sondheim,0.005243344156571445
654,Los Reyes del Camino,0.0
655,Never Shout Never,0.0
656,Pat Green,0.00021792251629036325
657,Lou Reed,0.07433015117913525
658,Smoking Popes,0.0020044521933317034
659,Crystal Castles,0.0
660,Hoobastank,0.0012950453983692064
661,LiberaciÃ³n,0.0
662,"Johnny ""Hammond"" Smith",0.0
663,Hot Chelle Rae,0.0
664,Aslan,0.0
665,Ronnie Dunn,8.930890252310895e-05
666,Harry Styles,0.0
667,Niall Horan,0.0
668,The Kingston Trio,0.06255897644755858
669,Michelle Branch,0.00013910768644049003
670,Smashing Pumpkins,0.012301640810583216
671,Ariana Grande,0.0
672,Josh Ritter,0.00020866152966073507
673,Foxes,0.0
674,The Rentals,0.00027004258086545585
675,Steve Howe,0.000607378240225524
676,Howie Day,6.955384322024501e-05
677,Stuart Duncan,0.0003200585072421684
678,Tony Vega,0.0
679,Ronnie Laws,0.0005956510815086808
680,Tal Farlow,0.01738444620901126
681,808 State,0.02037132980114845
682,Prince Jazzbo,0.002739389863257768
683,Dillard & Clark,0.016624469840086444
684,Najee,0.0001309348944249658
685,Paul Desmond,0.00011467490077615986
686,Ace of Base,0.010867026822536192
687,Donavon Frankenreiter,6.138105120472079e-05
688,Matt Simons,0.0
689,Maynard Ferguson,0.003647113261903889
690,T-Bone Walker,0.1465330413958938
691,Erma Franklin,0.0004244510847938093
692,Lou Rawls,0.02062446094597904
693,Roxette,0.002532374327311404
694,Plastic Bertrand,0.003626284638392043
695,The Tremeloes,0.0002469385622228554
696,Bob Marley & the Wailers,0.00363667713336562
697,The Promise Ring,0.006532888093585993
698,Stone Temple Pilots,0.006924085709542918
699,Steve Kuhn,0.0002399988562509387
700,Mitch Miller & the Sing-Along Gang,0.001059823454511302
701,Sky Ferreira,0.0
702,Danger Danger,0.0
703,Chris Brown,0.00027821537288098006
704,Drowning Pool,0.0
705,Hugh Mundell,0.0
706,Dave Van Ronk,0.07958551815063013
707,Monster Magnet,6.955384322024501e-05
708,Gary Allan,0.0002885645541247122
709,Randy Scruggs,0.0
710,April Wine,0.0
711,Public Image Ltd.,0.028342067087087097
712,Larry Williams,0.05709113492782618
713,Mystery Jets,0.0001923159456296866
714,The Beau Brummels,0.022608641726255062
715,Levon Helm,0.01414952903922059
716,Youssou N'Dour,0.011869942630737084
717,MaxÃ¯mo Park,0.0
718,Joan Jett & the Blackhearts,0.0009584964156664857
719,Propagandhi,0.00082756152124152
720,The Cookies,0.0009424703939365235
721,Jennifer Hudson,0.0
722,Classics IV,0.0001309348944249658
723,Jesse Cook,0.0
724,That Poppy,0.0
725,Odetta,0.07735801312947929
726,Bon Jovi,0.0031699665143280235
727,The Lounge Lizards,0.0006997099392985014
728,Little Texas,0.0
729,Pete Seeger,0.1433485362902834
730,Mindless Self Indulgence,0.0
731,A.R. Kane,0.0014393769154208843
732,Broken Bells,0.0
733,Hatebreed,0.0016816365363974562
734,Daniel Bedingfield,0.0
735,The Whites,0.0
736,Bennie Maupin,0.0
737,Alphaville,0.0014384699921671453
738,Jodeci,0.008070798637690797
739,Sonny James,0.0
740,Sugar,0.0007856093665497949
741,Larry Carlton,0.0021174089285785065
742,Argent,0.012160003478506768
743,Jonathan Richman,0.03157488492477183
744,Mike Posner,0.0
745,The Youngbloods,0.004326109732972126
746,The 1975,0.0
747,ZAYN,0.0
748,Grand Funk Railroad,0.03450747257046911
749,Sonny Clark,0.003986838412464913
750,Ernest Tubb,0.14802857608940514
751,Ernestine Anderson,0.010902039520801828
752,Taj Mahal,0.0033392382713332263
753,The Salsoul Orchestra,0.0
754,Waylon Jennings,0.04609966652554941
755,Bulletboys,0.0
756,HONNE,0.0
757,"Earth, Wind & Fire",0.03336905523600049
758,The White Stripes,0.0014208549421616283
759,The Babys,0.0004378401504485698
760,The Muppets,0.0
761,Sonny Sharrock,0.00111974095799963
762,The Irish Rovers,0.00015762965969974641
763,Tony! Toni! TonÃ©!,0.007784830596132284
764,The Bellamy Brothers,0.0
765,Keely Smith,0.008873184039417933
766,Bill Keith,0.0
767,Downset,6.955384322024501e-05
768,Gene Pitney,0.024424905342811585
769,Volbeat,0.0
770,Hopeton Lewis,0.0013118878761985955
771,Ben Kweller,0.0
772,Acceptance,0.0
773,Squeeze,0.017512471066873432
774,James Booker,0.008927919758901944
775,Benny Golson,0.011199697731862792
776,Man Man,0.0
777,Mindy McCready,0.00028178147468004813
778,Stone Sour,0.0
779,Tony Rebel,0.0
780,Marilyn McCoo,0.0
781,Gene Simmons,0.008821237734247676
782,Ric Ocasek,0.01155707667547141
783,Santo & Johnny,0.000562173236789236
784,Shakira,0.0009655810130679061
785,Helen O'Connell,0.008425245855763819
