,id,name,score
130,213590,Joe Williams,126.37382481798033
131,737886,Enrique Iglesias,9.06518762453461
132,918111,The Knocks,0.0
133,328288,Jerry Garcia,44.446094601569044
134,131681,Pat Boone,54.6814747751086
135,279141,Ritchie Valens,50.902845908406206
136,590441,Young Marble Giants,0.0
137,410219,Merle Haggard,314.8757640858601
138,295545,Richie Havens,168.79239446613798
139,17021,Tenacious D,0.0
140,492162,The Prodigy,49.18213726975236
141,49797,Steven Tyler,0.0
142,262794,Hootie & the Blowfish,0.0
143,803469,Dream,0.0
144,49806,Blind Boy Fuller,247.62680226742265
145,590483,Third Day,10.798890718400958
146,82584,Billy Eckstine,897.6107175835494
147,344729,Rich Mullins,2.9099828292364025
148,328352,The New Christy Minstrels,51.11278612670156
149,688804,Willie Bobo,35.20344111249672
150,852656,RuPaul,0.0
151,66228,Big Maybelle,281.57269099699107
152,819894,Johnny Otis,160.88744361331317
153,852665,Poncho Sanchez,2.9099828292364025
154,574143,moe.,0.0
155,312004,Luis Fonsi,0.0
156,82639,Paco de LucÃ­a,3.2974425414002564
157,639697,Cachao,34.78439944669087
158,836312,Junior Murvin,16.50776426603832
159,803544,Dream Theater,4.532593812267305
160,230111,David Wilcox,2.568050833375483
161,66276,Dorival Caymmi,58.70655755701764
162,377581,Mary Margaret O'Hara,0.0
163,852718,Kaki King,0.0
164,672498,Goldie,4.568050833375483
165,164594,Ben E. King,44.74566930158339
166,197364,David Byrne,20.46758619741923
167,312062,Marvin Sease,3.2974425414002564
168,131841,James Cotton,50.666307011715325
169,819983,Johnny Winter,60.111264377102685
170,279315,Josh Rouse,0.0
171,2540309,Mindless Behavior,0.0
172,836376,Julieta Venegas,0.0
173,99104,Vashti Bunyan,25.604620906874345
174,279337,Sade,71.39084699458579
175,836394,Scissor Sisters,0.0
176,492331,Pretenders,14.241467359904666
177,33580,Super Cat,10.312381402121021
178,639789,Bunny Berigan,9.819965658472805
179,607028,Arthur Lyman,15.47298382972889
180,82742,Iris DeMent,20.21150785380572
181,934721,Tom Paxton,241.43725760122152
182,885569,Michael BublÃ©,0.0
183,852810,Pop Will Eat Itself,6.51326178104755
184,295756,Santana,188.61023253654554
185,164686,Ben Folds Five,0.0
186,148305,Fred Hammond,11.36694155177644
187,246611,Judas Priest,25.111272120521978
188,197460,Cassandra Wilson,32.116949645217744
189,623443,Brian Blade,0.0
190,459616,Michael McDonald,3.2974425414002564
191,246628,Johnny Nash,39.08762795415036
192,852842,Planxty,24.96472298857836
193,50034,Gary Moore,2.9099828292364025
194,852855,Roxy Music,66.35882591748145
195,66429,Bobby Bare,33.7234775372372
196,99198,Kitty Kallen,5.865493374775739
197,918400,A Certain Ratio,11.934992385151926
198,33666,Supertramp,18.165832270177397
199,148355,Egg,0.0
200,738182,Gary Burton,0.0
201,803720,Gene Vincent,0.0
202,82831,The Ink Spots,456.7822655333174
203,230297,Walk the Moon,0.0
204,197532,Charles TrÃ©net,5.819965658472805
205,803752,Glenn Gould,17.07109405190289
206,361393,Prince,261.5480334704752
207,607202,Air,15.597781436801913
208,492521,Mina,2.9099828292364025
209,246768,Derrick Morgan,33.465016971119454
210,3441660,Chicano Batman,0.0
211,148477,Clarence Carter,14.54009603047258
212,295933,Judy Kuhn,0.0
213,132095,Crucifix,4.266296906133652
214,852997,k.d. lang,2.0
215,3523590,EDEN,0.0
216,820232,Dick Dale,21.265331120974608
217,66570,Keith Jarrett,67.36473309416003
218,115733,J.B. Lenoir,211.82645881673238
219,918569,The Streets,4.532593812267305
220,869417,Nightmares on Wax,0.0
221,607283,Tito Puente,135.92794594593155
222,377908,NRBQ,33.15281632799527
223,672835,Hella,0.0
224,83013,The Jackson 5,73.72525258845045
225,361541,Kasabian,0.0
226,918600,The Style Council,10.266296906133652
227,181321,Graham Parker,0.0
228,1098,Soundgarden,13.06518762453461
229,951374,Damian Marley,2.2662969061336526
230,345168,Roy Ayers,58.39730141157054
231,181329,David Johansen,0.0
232,394325,Esperanza Spalding,0.0
233,296024,RubÃ©n Blades,0.0
234,1098849,Nils Frahm,0.0
235,246885,Johnny Mathis,89.93491953977903
236,263271,Lifehouse,0.0
237,2016362,Fever Ray,0.0
238,1000558,Black Kids,0.0
239,885875,Michael Martin Murphey,0.0
240,99449,Cornelius,0.0
241,787579,The Decemberists,0.0
242,197757,Warren Haynes,0.0
243,181376,UB40,41.93219425617964
244,836737,Jumbo,0.0
245,574597,ABC,12.47780475993937
246,345227,Nikki Jean,0.0
247,672910,Wire,0.0
248,312464,Pierre Bachelet,0.0
249,214162,Vince Gill,0.0
250,165011,Dionne Warwick,149.6408053162637
251,3474579,Sports,0.0
252,83095,Kirk Franklin,6.266296906133652
253,246960,Wham!,11.06518762453461
254,378041,Marty Stuart,0.0
255,476356,The Modernaires,20.142417755788586
256,33995,Siedah Garrett,0.0
257,165068,Garnett Silk,2.568050833375483
258,935117,N'Dea Davenport,0.0
259,394449,Michael Hurley,23.771721597855
260,820434,Whitney Houston,88.44110497325828
261,165077,Stacie Orrico,0.0
262,689367,Yngwie Malmsteen,2.2662969061336526
263,607448,Al Green,257.3072366096205
264,771297,King Sunny Ade,29.867416293314363
265,99561,The Incredible String Band,103.90865777202787
266,66800,Bola Sete,56.9637144967955
267,1266,Alla Rakha,33.01750034360124
268,83194,Boyzone,0.0
269,591104,Mongo Santamaria,37.57165057809823
270,853254,Ruby,0.0
271,476425,Mika,0.0
272,345355,Melissa Etheridge,17.597781436801913
273,230667,Zucchero,16.201289291285576
274,197921,The English Beat,9.668695479018272
275,3278115,Francesco Yates,0.0
276,165162,Gentle Giant,0.0
277,34094,The Archies,43.58897091201294
278,574772,AC/DC,0.0
279,1426748,Prince,3.6789140415384147
280,771388,Black Rebel Motorcycle Club,0.0
281,345427,Roy Harper,0.0
282,17748,Patti LaBelle,59.83292496424967
283,673114,Marcus Miller,2.568050833375483
284,771419,King's X,13.06518762453461
285,132449,Crystal Gayle,25.24911669612504
286,66915,Bob Dylan,1568.378526245849
287,771438,Black Sabbath,25.111272120521978
288,820596,Johnny Tillotson,0.0
289,476541,Corbin Bleu,0.0
290,230784,Lord Creator,21.372847979144723
291,771470,Boy George,0.0
292,99730,India,0.0
293,1433,Pam Tillis,4.834347739509136
294,935330,Toni Braxton,33.14077382127589
295,99753,Connie Smith,0.0
296,378288,Massive Attack,155.97506417506946
297,673208,Manowar,21.633238457910092
298,181694,Carmen Miranda,136.33951056997682
299,804289,Lynn Anderson,3.2974425414002564
300,34249,Steve Earle,31.76361370697932
301,755152,The Avett Brothers,0.0
302,296402,Jimmy Bryant,29.84345264954485
303,116178,Culture Club,2.2662969061336526
304,755156,Sonic Youth,16.1658322701774
305,17877,Terence Trent D'Arby,27.266476915820185
306,2999777,Becky G,0.0
307,132579,Larry Norman,42.91231466013407
308,3392996,Camila Cabello,0.0
309,230886,Roaring Lion,29.929076649809463
310,853492,Marshall Crenshaw,0.0
311,361973,Kashif,1.6789140415384147
312,935413,Musical Youth,0.0
313,558596,Hampton Hawes,13.262542299976511
314,17929,Patti Austin,28.047121849469477
315,17937,Patti LuPone,0.0
316,198162,Johnnie Taylor,29.665897350045984
317,214546,John Abercrombie,4.568050833375483
318,951825,Dan Bern,0.0
319,607773,Al B. Sure!,21.035637030794714
320,837150,Peggy Seeger,113.7326321132533
321,575012,Darlene Love,49.35701580994814
322,738855,Grant Green,20.796174374086092
323,296487,Roger Daltrey,0.0
324,230963,John P. Kee,0.0
325,149044,Barry White,20.021254949758383
326,394806,Randy Newman,85.20599328740302
327,181817,Caron Wheeler,2.568050833375483
328,312890,Justin Timberlake,23.301933936928364
329,607804,Alan Lomax,169.55918604515858
330,214593,David Gray,11.366941551776442
331,493122,The Rascals,2.0
332,476744,3LW,0.0
333,1611,Speedy,1.6789140415384147
334,575051,Herman's Hermits,0.0
335,34382,Paul Young,0.0
336,804431,Dropkick Murphys,0.0
337,509524,Al Kooper,15.951755939382195
338,624215,The Brothers Johnson,15.488661137491075
339,2377304,Eric Paslay,0.0
340,443997,Sylvia Telles,43.31598114684377
341,837215,Lucinda Williams,42.331624654574355
342,83554,Billy Bragg,13.899535364043746
343,591459,TiÃ«sto,2.2662969061336526
344,132710,Crime & the City Solution,0.0
345,345708,Pink Martini,0.0
346,804476,Charles Aznavour,162.63198145247196
347,345734,Rosemary Clooney,66.08293701156401
348,2754189,A Winged Victory for the Sullen,0.0
349,198302,The Dream Syndicate,0.0
350,640675,Bud Powell,19.17356339105519
351,657062,Hercules & Love Affair,0.0
352,263852,Dion & the Belmonts,0.0
353,689836,Joel Rafael,0.0
354,149166,Carolyn Hester,20.096890039485647
355,116425,Chromeo,0.0
356,673486,Marc Anthony,0.0
357,804559,Joe Sample,5.176279735370056
358,837328,Rokia TraorÃ©,0.0
359,1050323,Ida Maria,0.0
360,18137,Paul Motian,4.532593812267305
361,607967,Astor Piazzolla,90.70398989527276
362,247545,Robin Guthrie,2.568050833375483
363,329468,Jerry Butler,4.834347739509136
364,378624,Quincy Jones,354.73757162694176
365,18176,Teddy Riley,2.568050833375483
366,3376900,Jordan Fisher,0.0
367,2639628,Ed Sheeran,0.0
368,493327,They Might Be Giants,0.0
369,50967,The Lost Trailers,0.0
370,165663,Twisted Sister,21.899535364043746
371,755494,Silver Apples,201.12496817341963
372,313128,Mary Black,15.045855593314855
373,755496,Silver Jews,0.0
374,689965,Z.Z. Hill,0.0
375,984877,Beirut,0.0
376,34617,Andrew Hill,3.7364919148644447
377,231225,The Wannadies,0.0
378,263995,Jeffrey Lewis,0.0
379,100160,The Kinks,0.0
380,477001,Texas Tornados,12.835861745688716
381,67406,The Chieftains,81.46797724314018
382,18258,Teena Marie,2.2662969061336526
383,542549,Gerry Mulligan,152.1652569306456
384,673621,ManÃ¡,6.51326178104755
385,411487,The RH Factor,0.0
386,903009,Joe Cuba,11.176279735370056
387,804706,Gabby Pahinui,27.960451187748575
388,493412,Oumou Sangare,2.9099828292364025
389,558954,Natasha Bedingfield,0.0
390,837486,Utopia,0.0
391,296815,Linda Perhacs,21.082507958449312
392,755570,Angela Bofill,0.0
393,624504,The Box Tops,0.0
394,886648,Republica,0.0
395,51066,Craig Armstrong,6.815015708289381
396,280445,Howard Tate,30.16326379318792
397,198532,Doug Sahm,71.28493373660628
398,608135,Mulgrew Miller,0.0
399,853926,Popol Vuh,51.41494896630244
400,608166,Al Bowlly,10.570839654373579
401,231342,Deee-Lite,0.0
402,165818,Charley Pride,2.9099828292364025
403,477116,Moby,7.100644645642788
404,133057,Jo Dee Messina,2.2662969061336526
405,313284,Little Feat,34.40001010558167
406,362437,Kathy Mattea,0.0
407,67528,Bob Dorough,38.07324587311403
408,985047,Rodrigo Amarante,0.0
409,837592,June Christy,202.04423581307637
410,165855,Frankie Avalon,0.0
411,919525,The Sugarcubes,68.86618127116073
412,231397,Lil' Mo,0.0
413,3065843,Lukas Graham,0.0
414,3115003,The Cadillac Three,0.0
415,133119,Thad Jones,17.4532041163829
416,215041,The Jon Spencer Blues Explosion,0.0
417,149515,Joe Cocker,5.136101666750966
418,247824,Lisa Lisa,2.0
419,215058,Jars of Clay,4.266296906133652
420,788508,Beenie Man,0.0
421,182302,Ray LaMontagne,2.2662969061336526
422,575522,The Verve,0.0
423,985124,DÃ¢m-Funk,2.0
424,919598,A Guy Called Gerald,49.23101989471201
425,67631,The Chemical Brothers,8.266296906133652
426,34867,The Belmonts,0.0
427,919603,Animal Collective,0.0
428,935990,Brewer & Shipley,2.0
429,936009,Heather Headley,0.0
430,690254,ZZ Top,13.951755939382195
431,18513,Paul Hardcastle,0.0
432,2130,Alfred Newman,76.233464536615
433,34899,Soul Coughing,0.0
434,84053,The Jam,0.0
435,641111,Buster Brown,0.0
436,182360,Donny Hathaway,24.546641022182712
437,788568,The Dillards,188.53567827281393
438,673883,Marc Dorsey,0.0
439,772191,The Bonzo Dog Band,2.9099828292364025
440,411745,The Radiators,17.488661137491075
441,411761,Nina Simone,675.2791627100771
442,280692,Jill Sobule,0.0
443,198783,Johnny Horton,23.790415064732905
444,673933,Mandy Moore,0.0
445,166033,Elvis Crespo,0.0
446,247966,Julie London,127.98781757769365
447,264350,Sean Paul,4.266296906133652
448,34988,Swans,2.568050833375483
449,51376,The Fall,11.934992385151926
450,886961,Relient K,0.0
451,411830,Nile Rodgers,0.0
452,952503,Mali Music,0.0
453,936126,Tommy Edwards,0.0
454,477377,The Memphis Horns,4.532593812267305
455,2252,Allan Holdsworth,0.0
456,35021,Smokey Robinson & the Miracles,178.97249644739028
457,755918,The Black Keys,0.0
458,674011,Manu Dibango,83.2754255423371
459,231645,Jean Ritchie,205.90642580306837
460,346336,Pink Floyd,376.15127948836476
461,2273,Allan Sherman,22.891059710375696
462,264430,Hooverphonic,0.0
463,84209,Kiss,34.17645974505659
464,379125,Neil Young,102.99778379896429
465,198901,Webb Pierce,9.06518762453461
466,870646,Far East Movement,0.0
467,116984,Chubby Checker,29.13211815792131
468,936190,Stevie Nicks,44.570382664273154
469,542976,Candi Staton,50.29646744826702
470,215296,Rilo Kiley,0.0
471,35076,Soul II Soul,65.17623084238407
472,919812,The Time,2.0
473,117001,Barrett Strong,139.55746569643043
474,198922,Esquerita,0.0
475,936206,Alabama,2.2662969061336526
476,493848,Aphex Twin,33.48820333214605
477,2330,Sergio Mendes,49.10127390201045
478,84258,Kirsty MacColl,0.0
479,559405,Daddy Yankee,3.9452109476720674
480,100659,Labradford,0.0
481,264499,Amos Lee,0.0
482,837946,Juice Newton,4.266296906133652
483,67900,The Foundations,2.2662969061336526
484,280897,Deerhunter,0.0
485,821571,Smokey Robinson,641.8500988839635
486,182598,MC5,9.36694155177644
487,117064,Connie Francis,0.0
488,543055,Georgie Fame,17.23243492655218
489,477523,Mighty Sparrow,48.61334955389035
490,805208,Joe Simon,35.29302196488492
491,837985,Sawyer Brown,0.0
492,674150,Helen Reddy,4.834347739509136
493,2411,Tangerine Dream,193.51444781511293
494,674161,Manu Chao,6.2115078538057205
495,674163,Danny & the Juniors,4.266296906133652
496,280960,Lone Justice,2.568050833375483
497,166291,Eagle-Eye Cherry,13.633238457910094
498,51603,Charlotte Church,0.0
499,870809,MercyMe,0.0
500,3426731,Dua Lipa,0.0
501,772526,Irma Thomas,80.66383750906526
502,199090,Denise LaSalle,3.2974425414002564
503,903609,Jim Reeves,18.27971320201094
504,149946,Donald Byrd,12.276924381012844
505,608701,Muddy Waters,940.1027583950923
506,3475903,Billie Eilish,0.0
507,543169,Gustavo Cerati,0.0
508,788937,"Evelyn ""Champagne"" King",2.568050833375483
509,952786,Goldfrapp,0.0
510,756180,SinÃ©ad O'Connor,0.0
511,149973,Barbara Lynn,13.810704322447805
512,674262,Mandrill,0.0
513,674263,Daniel Johnston,2.568050833375483
514,952794,Harry Belafonte,146.0918748011175
515,84446,India.Arie,2.2662969061336526
516,412134,The Pioneers,19.98107688113929
517,100840,Chase,0.0
518,936425,Todd Rundgren,131.92277953015954
519,166383,Djivan Gasparyan,5.478033662611885
520,100854,Jimmy Witherspoon,128.9378695231112
521,952834,Mano Negra,2.2662969061336526
522,920073,The Undertones,0.0
523,35338,Peabo Bryson,0.0
524,346637,Roy Eldridge,9.819965658472805
525,51736,The Manhattans,0.0
526,199194,Dougie MacLean,0.0
527,674332,Herb Alpert,40.1826683010909
528,51740,JosÃ© Carreras,12.65431339798194
529,690718,Yolanda Adams,2.568050833375483
530,150048,Enigma,4.0
531,18977,Barry Manilow,20.76934012466106
532,920101,The United States of America,5.176279735370056
533,2312742,Stateless,0.0
534,395819,Maxine Sullivan,11.041773110145794
535,150062,Earl Hooker,127.129907367708
536,838195,Percy Sledge,54.20878220151667
537,68155,The Chantels,92.16170451435391
538,346684,Richard Hawley,0.0
539,199229,Johnny Bond,5.136101666750966
540,2034242,Kevin Lyttle,0.0
541,756291,Sylvester,81.60876893105419
542,248392,Wes Montgomery,75.97916290188518
543,936521,Mychael Danna,0.0
544,133719,Fatboy Slim,7.704152500126448
545,297569,Plastilina Mosh,0.0
546,477793,The String Cheese Incident,0.0
547,838241,Van Dyke Parks,0.0
548,182884,Jason Donovan,0.0
549,166505,Feist,6.798890718400958
550,772721,Incognito,20.769340124661056
551,182900,Fleetwood Mac,8.729948487709208
552,625278,Broken Social Scene,0.0
553,838272,Pere Ubu,0.0
554,35464,Maria Muldaur,11.771164818170567
555,838300,June Carter Cash,37.84455855860998
556,281254,Lonestar,0.0
557,428717,The Sonics,0.0
558,608945,Brandy,16.744101666073025
559,477875,The Supremes,259.1506913578797
560,838327,Savage Garden,0.0
561,314050,Narada Michael Walden,4.9099828292364025
562,51909,Carpenters,31.948408681029214
563,101072,The Pussycat Dolls,0.0
564,936658,Brigitte Fontaine,0.0
565,887513,Michael Nyman,2.9099828292364025
566,297702,Sammy Hagar,0.0
567,117490,Chris Smither,0.0
568,3361526,LANY,0.0
569,133883,Cristian Castro,0.0
570,314113,Julie Andrews,82.68326275462758
571,838414,June Tabor,9.402398572884618
572,953102,Dan the Automator,0.0
573,51992,Big Star,11.934992385151926
574,805661,Humble Pie,0.0
575,19241,Patty Loveless,2.568050833375483
576,84777,Keller Williams,0.0
577,314155,Peter Allen,11.970449406260101
578,363307,Marta SÃ¡nchez,0.0
579,2867,Pat Travers,0.0
580,363327,Propellerheads,0.0
581,887619,Renaissance,76.09624322474632
582,133957,Jamelia,0.0
583,854854,Rufus Wainwright,0.0
584,330575,Neil Sedaka,27.192813637617526
585,133969,Joan Armatrading,12.880432235496505
586,854866,Kaskade,0.0
587,510805,Toby Keith,0.0
588,887638,Michael Hedges,18.840254166877415
589,19297,America,4.266296906133652
590,183139,David Sylvian,0.0
591,133988,Clint Mansell,0.0
592,674662,Manfred Mann,0.0
593,330601,Pharoah Sanders,128.02331582755446
594,166767,Charlie Barnet,22.522595593755774
595,772976,Booker T. Jones,75.12174473396678
596,35697,Peaches & Herb,7.744330568745538
597,396154,Maxine Brown,0.0
598,838524,Savoy Brown,0.0
599,52093,The Fixx,0.0
600,166785,Dan Fogelberg,0.0
601,461698,Old 97's,0.0
602,330634,Jerry Goldsmith,82.57022780283877
603,1035160,Cash Cash,0.0
604,805785,Joe Satriani,2.568050833375483
605,838559,Pentangle,20.565334489060618
606,510885,TobyMac,0.0
607,297894,Poco,20.323008877000213
608,887719,Nusrat Fateh Ali Khan,33.8010425396121
609,887718,Michael Henderson,4.834347739509136
610,461737,Old & In the Way,27.92628782881136
611,658346,Gil Scott-Heron,61.6873330588012
612,756656,Bert Jansch,175.16972819610584
613,3099573,Gawvi,17.880203332823992
614,52151,Augustus Pablo,14.236746312393754
615,215997,Carla Bruni,0.0
616,674749,The Manhattan Transfer,0.0
617,19392,...And You Will Know Us by the Trail of Dead,0.0
618,68551,Kenny Chesney,0.0
619,773063,Kim Waters,0.0
620,641994,Burning Spear,21.10655107301107
621,248798,Judee Sill,22.05671197086656
622,19435,Shelly Manne,4.532593812267305
623,3056,P.P. Arnold,11.100644645642788
624,936946,Tommy Makem,32.964411070630774
625,887806,Oleta Adams,11.66869547901827
626,150530,James Horner,0.0
627,314372,Sea Level,0.0
628,347148,Night Ranger,2.2662969061336526
629,347151,Jewel,3.9452109476720674
630,183311,Fine Young Cannibals,0.0
631,756754,Silversun Pickups,0.0
632,527379,Bukka White,152.27494008964547
633,232480,John Williams,0.0
634,412710,Milli Vanilli,9.06518762453461
635,101415,Ivy,0.0
636,805930,Charlie Christian,479.7215296835462
637,937003,My Bloody Valentine,37.442527748517726
638,412715,Ralfi Pagan,0.0
639,85038,Iron and Wine,0.0
640,511029,Artie Shaw,41.36568112346098
641,592954,Tim McGraw,4.532593812267305
642,511041,Aterciopelados,0.0
643,674887,Daryl Hall & John Oates,7.100644645642788
644,625736,Brian Wilson,0.0
645,625739,Stevie Ray Vaughan,14.578678308254672
646,560208,Harry Nilsson,0.0
647,117844,"Hank Williams, Jr.",20.159181310018855
648,396372,Max Roach,21.377569026655628
649,248920,Sara Evans,6.798890718400958
650,3170,Pablo Cruise,2.0
651,150629,Ã‰dith Piaf,328.8060791648147
652,609396,Tom Jones,5.136101666750966
653,232564,John Lennon,26.532666288950534
654,2509942,Sam Smith,0.0
655,2690165,Tyler Farr,0.0
656,543867,Guy Clark,107.27406961563528
657,314505,Vanessa Williams,3.9452109476720674
658,937098,Stiff Little Fingers,0.0
659,2575506,Jamie Lawson,0.0
660,494746,Another Bad Creation,0.0
661,52382,The Marshall Tucker Band,26.021254949758386
662,68780,Kenny Burrell,84.17607523163939
663,494774,Anouk,0.0
664,887990,Michael Giacchino,0.0
665,937150,Broadcast,2.2662969061336526
666,838847,Vanessa-Mae,0.0
667,2165952,Justin Bieber,0.0
668,576718,Seal,28.10082465532932
669,314576,Mary Gauthier,0.0
670,330967,The New Lost City Ramblers,44.30632011331835
671,789721,Earl Thomas Conley,0.0
672,478426,Orange Juice,0.0
673,838875,Scritti Politti,0.0
674,756959,Steve Young,3.2974425414002564
675,265440,Jorma Kaukonen,39.38347545402391
676,740576,Maria Callas,7.402398572884619
677,838884,Vanessa Bell Armstrong,0.0
678,117990,Joe Bataan,9.668695479018272
679,314600,Love,21.992490787685718
680,199917,Chantal Kreviazuk,2.2662969061336526
681,1608941,M/A/R/R/S,2.568050833375483
682,265456,Dion,4.266296906133652
683,19701,Television,14.201289291285578
684,101628,Charlie Ventura,2.0
685,232701,Jeannie C. Riley,2.9099828292364025
686,3329291,Jack Garratt,0.0
687,937242,Toninho Horta,0.0
688,462110,The Reverend Horton Heat,0.0
689,773407,Charlie Watts,2.0
690,167220,Djavan,0.0
691,609590,Caribou,0.0
692,199995,Genesis,12.312381402121021
693,855356,Kate Wolf,4.532593812267305
694,68934,Kenny G,0.0
695,576839,The Winans,4.532593812267305
696,380235,Rebirth Brass Band,6.532593812267304
697,757070,Steve Perry,0.0
698,2592086,Frank Ocean,3.6789140415384147
699,249175,Les Baxter,57.174976765224905
700,3214680,Boyzone,2.0
701,806247,Charlie Daniels,9.117408199873061
702,920939,The Undisputed Truth,0.0
703,855405,Kate & Anna McGarrigle,44.47564519530894
704,167287,Frank Black,0.0
705,855423,Kate Bush,47.79586368675616
706,396676,Randy Travis,0.0
707,1002889,Crystal Shawanda,0.0
708,200074,Lenny Kravitz,18.146500238957643
709,478603,The Monkees,2.9099828292364025
710,85397,Kelis,9.668695479018272
711,691616,Ryan Cabrera,0.0
712,85410,Billy Joe Royal,0.0
713,101795,Kirk Whalum,0.0
714,232869,Macy Gray,2.2662969061336526
715,757157,Simply Red,4.834347739509136
716,921002,Ann Peebles,69.31825489556766
717,3067310,Upchurch,0.0
718,757177,The Blasters,0.0
719,806336,Los Tigres del Norte,33.746253487284164
720,85445,Bobby Marchan,2.568050833375483
